Periodo,País de residencia,Medida,DATA
2023M10,Reino Unido,Pernoctaciones,122.76
2023M10,Resto de no residentes en Espańa,Viajeros,45.37
2023M10,Resto de no residentes en Espańa,Pernoctaciones,112.08
2023M10,Resto de UE,Viajeros,32.02
2023M10,Resto de UE,Pernoctaciones,74.72
2023M10,Resto de Europa,Viajeros,10.67
2023M10,Resto de Europa,Pernoctaciones,21.35
2023M10,Estados Unidos,Viajeros,58.71
2023M10,Estados Unidos,Pernoctaciones,154.78
2023M10,Paises Bajos,Viajeros,42.7
2023M10,Paises Bajos,Pernoctaciones,85.39
2023M10,Italia,Viajeros,5.34
2023M10,Italia,Pernoctaciones,5.34
2023M11,TOTAL,Viajeros,2519.31
2023M11,TOTAL,Pernoctaciones,4716.74
2023M11,RESIDENTES EN ESPAŃA,Viajeros,2401.07
2023M11,RESIDENTES EN ESPAŃA,Pernoctaciones,4529.51
2023M11,NO RESIDENTE EN ESPAŃA,Viajeros,118.25
2023M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,187.22
2023M11,Alemania,Viajeros,13.14
2023M11,Alemania,Pernoctaciones,13.14
2023M11,Francia,Viajeros,32.85
2023M11,Francia,Pernoctaciones,49.27
2023M11,Reino Unido,Viajeros,19.71
2023M11,Reino Unido,Pernoctaciones,32.85
2023M11,Resto de no residentes en Espańa,Viajeros,6.57
2023M11,Resto de no residentes en Espańa,Pernoctaciones,6.57
2023M11,Resto de UE,Viajeros,32.85
2023M11,Resto de UE,Pernoctaciones,65.69
2023M11,Resto de Europa,Viajeros,
2023M11,Resto de Europa,Pernoctaciones,
2023M11,Estados Unidos,Viajeros,13.14
2023M11,Estados Unidos,Pernoctaciones,19.71
2023M11,Paises Bajos,Viajeros,
2023M11,Paises Bajos,Pernoctaciones,
2023M11,Italia,Viajeros,
2023M11,Italia,Pernoctaciones,
2023M12,TOTAL,Viajeros,2983.1
2023M12,TOTAL,Pernoctaciones,8663.26
2023M12,RESIDENTES EN ESPAŃA,Viajeros,2929.47
2023M12,RESIDENTES EN ESPAŃA,Pernoctaciones,8489.59
2023M12,NO RESIDENTE EN ESPAŃA,Viajeros,53.63
2023M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,173.67
2023M12,Alemania,Viajeros,
2023M12,Alemania,Pernoctaciones,
2023M12,Francia,Viajeros,5.11
2023M12,Francia,Pernoctaciones,10.22
2023M12,Reino Unido,Viajeros,5.11
2023M12,Reino Unido,Pernoctaciones,10.22
2023M12,Resto de no residentes en Espańa,Viajeros,
2023M12,Resto de no residentes en Espańa,Pernoctaciones,
2023M12,Resto de UE,Viajeros,43.42
2023M12,Resto de UE,Pernoctaciones,153.24
2023M12,Resto de Europa,Viajeros,
2023M12,Resto de Europa,Pernoctaciones,
2023M12,Estados Unidos,Viajeros,
2023M12,Estados Unidos,Pernoctaciones,
2023M12,Paises Bajos,Viajeros,
2023M12,Paises Bajos,Pernoctaciones,
2023M12,Italia,Viajeros,
2023M12,Italia,Pernoctaciones,
2024M01,TOTAL,Viajeros,801.56
2024M01,TOTAL,Pernoctaciones,1542.56
2024M01,RESIDENTES EN ESPAŃA,Viajeros,776.62
2024M01,RESIDENTES EN ESPAŃA,Pernoctaciones,1474.88
2024M01,NO RESIDENTE EN ESPAŃA,Viajeros,24.94
2024M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,67.69
2024M01,Alemania,Viajeros,
2024M01,Alemania,Pernoctaciones,
2024M01,Francia,Viajeros,
2024M01,Francia,Pernoctaciones,
2024M01,Reino Unido,Viajeros,10.69
2024M01,Reino Unido,Pernoctaciones,17.81
2024M01,Resto de no residentes en Espańa,Viajeros,
2024M01,Resto de no residentes en Espańa,Pernoctaciones,
2024M01,Resto de UE,Viajeros,14.25
2024M01,Resto de UE,Pernoctaciones,49.88
2024M01,Resto de Europa,Viajeros,
2024M01,Resto de Europa,Pernoctaciones,
2024M01,Estados Unidos,Viajeros,
2024M01,Estados Unidos,Pernoctaciones,
2024M01,Paises Bajos,Viajeros,
2024M01,Paises Bajos,Pernoctaciones,
2024M01,Italia,Viajeros,
2024M01,Italia,Pernoctaciones,
2024M02,TOTAL,Viajeros,1307.96
2024M02,TOTAL,Pernoctaciones,2497.01
2024M02,RESIDENTES EN ESPAŃA,Viajeros,1090.53
2024M02,RESIDENTES EN ESPAŃA,Pernoctaciones,2038.38
2024M02,NO RESIDENTE EN ESPAŃA,Viajeros,217.43
2024M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,458.64
2024M02,Alemania,Viajeros,
2024M02,Alemania,Pernoctaciones,
2024M02,Francia,Viajeros,6.79
2024M02,Francia,Pernoctaciones,13.59
2024M02,Reino Unido,Viajeros,
2024M02,Reino Unido,Pernoctaciones,
2024M02,Resto de no residentes en Espańa,Viajeros,186.85
2024M02,Resto de no residentes en Espańa,Pernoctaciones,404.28
2024M02,Resto de UE,Viajeros,20.38
2024M02,Resto de UE,Pernoctaciones,33.97
2024M02,Resto de Europa,Viajeros,
2024M02,Resto de Europa,Pernoctaciones,
2024M02,Estados Unidos,Viajeros,3.4
2024M02,Estados Unidos,Pernoctaciones,6.79
2024M02,Paises Bajos,Viajeros,
2024M02,Paises Bajos,Pernoctaciones,
2024M02,Italia,Viajeros,
2024M02,Italia,Pernoctaciones,
2024M03,TOTAL,Viajeros,2562.43
2024M03,TOTAL,Pernoctaciones,6560.83
2024M03,RESIDENTES EN ESPAŃA,Viajeros,2083.77
2024M03,RESIDENTES EN ESPAŃA,Pernoctaciones,5616.28
2024M03,NO RESIDENTE EN ESPAŃA,Viajeros,478.66
2024M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,944.56
2024M03,Alemania,Viajeros,
2024M03,Alemania,Pernoctaciones,
2024M03,Francia,Viajeros,19.15
2024M03,Francia,Pernoctaciones,95.73
2024M03,Reino Unido,Viajeros,
2024M03,Reino Unido,Pernoctaciones,
2024M03,Resto de no residentes en Espańa,Viajeros,405.27
2024M03,Resto de no residentes en Espańa,Pernoctaciones,692.46
2024M03,Resto de UE,Viajeros,6.38
2024M03,Resto de UE,Pernoctaciones,12.76
2024M03,Resto de Europa,Viajeros,
2024M03,Resto de Europa,Pernoctaciones,
2024M03,Estados Unidos,Viajeros,15.96
2024M03,Estados Unidos,Pernoctaciones,35.1
2024M03,Paises Bajos,Viajeros,31.91
2024M03,Paises Bajos,Pernoctaciones,108.5
2024M03,Italia,Viajeros,
2024M03,Italia,Pernoctaciones,
