Periodo,CCAA de residencia,Medida,DATA
2020M02,País Vasco,Viajeros,419.88
2020M02,País Vasco,Pernoctaciones,682.94
2020M02,"Rioja, La",Viajeros,227.65
2020M02,"Rioja, La",Pernoctaciones,311.12
2020M02,Canarias,Viajeros,
2020M02,Canarias,Pernoctaciones,
2020M02,Ceuta,Viajeros,
2020M02,Ceuta,Pernoctaciones,
2020M02,Melilla,Viajeros,
2020M02,Melilla,Pernoctaciones,
2020M03,TOTAL,Viajeros,534.82
2020M03,TOTAL,Pernoctaciones,1233.06
2020M03,NO RESIDENTE EN ESPAŃA,Viajeros,2.48
2020M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4.95
2020M03,RESIDENTES EN ESPAŃA,Viajeros,532.34
2020M03,RESIDENTES EN ESPAŃA,Pernoctaciones,1228.1
2020M03,Andalucía,Viajeros,9.9
2020M03,Andalucía,Pernoctaciones,86.66
2020M03,Aragón,Viajeros,64.38
2020M03,Aragón,Pernoctaciones,128.75
2020M03,"Asturias, Principado de",Viajeros,9.9
2020M03,"Asturias, Principado de",Pernoctaciones,39.62
2020M03,"Balears, Illes",Viajeros,
2020M03,"Balears, Illes",Pernoctaciones,
2020M03,Cantabria,Viajeros,
2020M03,Cantabria,Pernoctaciones,
2020M03,Castilla y León,Viajeros,61.9
2020M03,Castilla y León,Pernoctaciones,168.37
2020M03,Castilla - La Mancha,Viajeros,
2020M03,Castilla - La Mancha,Pernoctaciones,
2020M03,Cataluńa,Viajeros,81.71
2020M03,Cataluńa,Pernoctaciones,165.89
2020M03,Comunitat Valenciana,Viajeros,17.33
2020M03,Comunitat Valenciana,Pernoctaciones,54.47
2020M03,Extremadura,Viajeros,
2020M03,Extremadura,Pernoctaciones,
2020M03,Galicia,Viajeros,4.95
2020M03,Galicia,Pernoctaciones,4.95
2020M03,"Madrid, Comunidad de",Viajeros,148.56
2020M03,"Madrid, Comunidad de",Pernoctaciones,334.26
2020M03,"Murcia, Región de",Viajeros,
2020M03,"Murcia, Región de",Pernoctaciones,
2020M03,"Navarra, Comunidad Foral de",Viajeros,34.66
2020M03,"Navarra, Comunidad Foral de",Pernoctaciones,74.28
2020M03,País Vasco,Viajeros,69.33
2020M03,País Vasco,Pernoctaciones,131.23
2020M03,"Rioja, La",Viajeros,24.76
2020M03,"Rioja, La",Pernoctaciones,34.66
2020M03,Canarias,Viajeros,4.95
2020M03,Canarias,Pernoctaciones,4.95
2020M03,Ceuta,Viajeros,
2020M03,Ceuta,Pernoctaciones,
2020M03,Melilla,Viajeros,
2020M03,Melilla,Pernoctaciones,
2020M05,TOTAL,Viajeros,141.45
2020M05,TOTAL,Pernoctaciones,519.46
2020M05,NO RESIDENTE EN ESPAŃA,Viajeros,2.44
2020M05,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4.88
2020M05,RESIDENTES EN ESPAŃA,Viajeros,139.01
2020M05,RESIDENTES EN ESPAŃA,Pernoctaciones,514.58
2020M05,Andalucía,Viajeros,2.44
2020M05,Andalucía,Pernoctaciones,4.88
2020M05,Aragón,Viajeros,
2020M05,Aragón,Pernoctaciones,
2020M05,"Asturias, Principado de",Viajeros,29.27
2020M05,"Asturias, Principado de",Pernoctaciones,124.38
2020M05,"Balears, Illes",Viajeros,
2020M05,"Balears, Illes",Pernoctaciones,
2020M05,Cantabria,Viajeros,
2020M05,Cantabria,Pernoctaciones,
2020M05,Castilla y León,Viajeros,19.51
2020M05,Castilla y León,Pernoctaciones,160.96
2020M05,Castilla - La Mancha,Viajeros,
2020M05,Castilla - La Mancha,Pernoctaciones,
2020M05,Cataluńa,Viajeros,2.44
2020M05,Cataluńa,Pernoctaciones,4.88
2020M05,Comunitat Valenciana,Viajeros,14.63
2020M05,Comunitat Valenciana,Pernoctaciones,107.31
2020M05,Extremadura,Viajeros,
2020M05,Extremadura,Pernoctaciones,
2020M05,Galicia,Viajeros,
2020M05,Galicia,Pernoctaciones,
2020M05,"Madrid, Comunidad de",Viajeros,4.88
2020M05,"Madrid, Comunidad de",Pernoctaciones,4.88
2020M05,"Murcia, Región de",Viajeros,
2020M05,"Murcia, Región de",Pernoctaciones,
2020M05,"Navarra, Comunidad Foral de",Viajeros,
2020M05,"Navarra, Comunidad Foral de",Pernoctaciones,
2020M05,País Vasco,Viajeros,
2020M05,País Vasco,Pernoctaciones,
2020M05,"Rioja, La",Viajeros,65.85
2020M05,"Rioja, La",Pernoctaciones,107.31
2020M05,Canarias,Viajeros,
2020M05,Canarias,Pernoctaciones,
2020M05,Ceuta,Viajeros,
2020M05,Ceuta,Pernoctaciones,
2020M05,Melilla,Viajeros,
2020M05,Melilla,Pernoctaciones,
2020M06,TOTAL,Viajeros,989.78
2020M06,TOTAL,Pernoctaciones,2232.97
2020M06,NO RESIDENTE EN ESPAŃA,Viajeros,23.91
2020M06,NO RESIDENTE EN ESPAŃA,Pernoctaciones,23.91
2020M06,RESIDENTES EN ESPAŃA,Viajeros,965.87
2020M06,RESIDENTES EN ESPAŃA,Pernoctaciones,2209.07
2020M06,Andalucía,Viajeros,9.56
2020M06,Andalucía,Pernoctaciones,19.13
2020M06,Aragón,Viajeros,90.85
2020M06,Aragón,Pernoctaciones,239.08
2020M06,"Asturias, Principado de",Viajeros,47.82
2020M06,"Asturias, Principado de",Pernoctaciones,208
2020M06,"Balears, Illes",Viajeros,
2020M06,"Balears, Illes",Pernoctaciones,
2020M06,Cantabria,Viajeros,
2020M06,Cantabria,Pernoctaciones,
2020M06,Castilla y León,Viajeros,74.11
2020M06,Castilla y León,Pernoctaciones,200.82
2020M06,Castilla - La Mancha,Viajeros,
2020M06,Castilla - La Mancha,Pernoctaciones,
2020M06,Cataluńa,Viajeros,11.95
2020M06,Cataluńa,Pernoctaciones,11.95
2020M06,Comunitat Valenciana,Viajeros,31.08
2020M06,Comunitat Valenciana,Pernoctaciones,169.74
2020M06,Extremadura,Viajeros,
2020M06,Extremadura,Pernoctaciones,
2020M06,Galicia,Viajeros,33.47
2020M06,Galicia,Pernoctaciones,119.54
2020M06,"Madrid, Comunidad de",Viajeros,45.42
2020M06,"Madrid, Comunidad de",Pernoctaciones,81.29
2020M06,"Murcia, Región de",Viajeros,
2020M06,"Murcia, Región de",Pernoctaciones,
2020M06,"Navarra, Comunidad Foral de",Viajeros,38.25
2020M06,"Navarra, Comunidad Foral de",Pernoctaciones,71.72
2020M06,País Vasco,Viajeros,162.57
2020M06,País Vasco,Pernoctaciones,341.88
2020M06,"Rioja, La",Viajeros,420.77
2020M06,"Rioja, La",Pernoctaciones,745.92
2020M06,Canarias,Viajeros,
2020M06,Canarias,Pernoctaciones,
2020M06,Ceuta,Viajeros,
2020M06,Ceuta,Pernoctaciones,
2020M06,Melilla,Viajeros,
2020M06,Melilla,Pernoctaciones,
2020M07,TOTAL,Viajeros,3066.3
2020M07,TOTAL,Pernoctaciones,7280.3
2020M07,NO RESIDENTE EN ESPAŃA,Viajeros,156.17
2020M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,250.36
2020M07,RESIDENTES EN ESPAŃA,Viajeros,2910.14
2020M07,RESIDENTES EN ESPAŃA,Pernoctaciones,7029.94
2020M07,Andalucía,Viajeros,
2020M07,Andalucía,Pernoctaciones,
2020M07,Aragón,Viajeros,153.69
2020M07,Aragón,Pernoctaciones,535.43
2020M07,"Asturias, Principado de",Viajeros,47.1
2020M07,"Asturias, Principado de",Pernoctaciones,133.86
2020M07,"Balears, Illes",Viajeros,4.96
2020M07,"Balears, Illes",Pernoctaciones,24.79
2020M07,Cantabria,Viajeros,32.22
2020M07,Cantabria,Pernoctaciones,79.32
2020M07,Castilla y León,Viajeros,141.29
2020M07,Castilla y León,Pernoctaciones,406.53
2020M07,Castilla - La Mancha,Viajeros,37.18
2020M07,Castilla - La Mancha,Pernoctaciones,66.93
2020M07,Cataluńa,Viajeros,138.81
2020M07,Cataluńa,Pernoctaciones,411.48
2020M07,Comunitat Valenciana,Viajeros,136.34
2020M07,Comunitat Valenciana,Pernoctaciones,597.4
2020M07,Extremadura,Viajeros,
2020M07,Extremadura,Pernoctaciones,
2020M07,Galicia,Viajeros,
2020M07,Galicia,Pernoctaciones,
2020M07,"Madrid, Comunidad de",Viajeros,334.64
2020M07,"Madrid, Comunidad de",Pernoctaciones,721.34
2020M07,"Murcia, Región de",Viajeros,
2020M07,"Murcia, Región de",Pernoctaciones,
2020M07,"Navarra, Comunidad Foral de",Viajeros,220.62
2020M07,"Navarra, Comunidad Foral de",Pernoctaciones,431.31
2020M07,País Vasco,Viajeros,927.08
2020M07,País Vasco,Pernoctaciones,2000.41
2020M07,"Rioja, La",Viajeros,736.21
2020M07,"Rioja, La",Pernoctaciones,1621.15
2020M07,Canarias,Viajeros,
2020M07,Canarias,Pernoctaciones,
2020M07,Ceuta,Viajeros,
2020M07,Ceuta,Pernoctaciones,
2020M07,Melilla,Viajeros,
2020M07,Melilla,Pernoctaciones,
2020M08,TOTAL,Viajeros,3906.44
2020M08,TOTAL,Pernoctaciones,13758.55
2020M08,NO RESIDENTE EN ESPAŃA,Viajeros,78.43
2020M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,202.41
2020M08,RESIDENTES EN ESPAŃA,Viajeros,3828
2020M08,RESIDENTES EN ESPAŃA,Pernoctaciones,13556.14
2020M08,Andalucía,Viajeros,48.07
2020M08,Andalucía,Pernoctaciones,215.06
2020M08,Aragón,Viajeros,98.67
2020M08,Aragón,Pernoctaciones,331.44
2020M08,"Asturias, Principado de",Viajeros,35.42
2020M08,"Asturias, Principado de",Pernoctaciones,101.2
2020M08,"Balears, Illes",Viajeros,
2020M08,"Balears, Illes",Pernoctaciones,
2020M08,Cantabria,Viajeros,43.01
2020M08,Cantabria,Pernoctaciones,199.88
2020M08,Castilla y León,Viajeros,144.21
2020M08,Castilla y León,Pernoctaciones,455.41
2020M08,Castilla - La Mancha,Viajeros,15.18
2020M08,Castilla - La Mancha,Pernoctaciones,25.3
2020M08,Cataluńa,Viajeros,518.67
2020M08,Cataluńa,Pernoctaciones,1305.52
2020M08,Comunitat Valenciana,Viajeros,220.12
2020M08,Comunitat Valenciana,Pernoctaciones,1014.56
2020M08,Extremadura,Viajeros,
2020M08,Extremadura,Pernoctaciones,
2020M08,Galicia,Viajeros,113.85
2020M08,Galicia,Pernoctaciones,270.72
2020M08,"Madrid, Comunidad de",Viajeros,789.38
2020M08,"Madrid, Comunidad de",Pernoctaciones,3316.93
2020M08,"Murcia, Región de",Viajeros,5.06
2020M08,"Murcia, Región de",Pernoctaciones,15.18
2020M08,"Navarra, Comunidad Foral de",Viajeros,260.6
2020M08,"Navarra, Comunidad Foral de",Pernoctaciones,928.54
2020M08,País Vasco,Viajeros,1120.82
2020M08,País Vasco,Pernoctaciones,3650.9
2020M08,"Rioja, La",Viajeros,414.93
2020M08,"Rioja, La",Pernoctaciones,1725.51
2020M08,Canarias,Viajeros,
2020M08,Canarias,Pernoctaciones,
2020M08,Ceuta,Viajeros,
2020M08,Ceuta,Pernoctaciones,
2020M08,Melilla,Viajeros,
2020M08,Melilla,Pernoctaciones,
2020M09,TOTAL,Viajeros,1494.23
2020M09,TOTAL,Pernoctaciones,3179.72
2020M09,NO RESIDENTE EN ESPAŃA,Viajeros,98.02
2020M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,157.79
2020M09,RESIDENTES EN ESPAŃA,Viajeros,1396.21
2020M09,RESIDENTES EN ESPAŃA,Pernoctaciones,3021.93
2020M09,Andalucía,Viajeros,9.56
2020M09,Andalucía,Pernoctaciones,9.56
2020M09,Aragón,Viajeros,43.03
2020M09,Aragón,Pernoctaciones,86.07
2020M09,"Asturias, Principado de",Viajeros,28.69
2020M09,"Asturias, Principado de",Pernoctaciones,57.38
2020M09,"Balears, Illes",Viajeros,
2020M09,"Balears, Illes",Pernoctaciones,
2020M09,Cantabria,Viajeros,28.69
2020M09,Cantabria,Pernoctaciones,62.16
2020M09,Castilla y León,Viajeros,43.03
2020M09,Castilla y León,Pernoctaciones,141.06
2020M09,Castilla - La Mancha,Viajeros,
2020M09,Castilla - La Mancha,Pernoctaciones,
2020M09,Cataluńa,Viajeros,150.62
2020M09,Cataluńa,Pernoctaciones,361.01
2020M09,Comunitat Valenciana,Viajeros,78.9
2020M09,Comunitat Valenciana,Pernoctaciones,217.56
2020M09,Extremadura,Viajeros,4.78
2020M09,Extremadura,Pernoctaciones,4.78
2020M09,Galicia,Viajeros,26.3
2020M09,Galicia,Pernoctaciones,52.6
2020M09,"Madrid, Comunidad de",Viajeros,296.45
2020M09,"Madrid, Comunidad de",Pernoctaciones,712.45
2020M09,"Murcia, Región de",Viajeros,16.74
2020M09,"Murcia, Región de",Pernoctaciones,59.77
2020M09,"Navarra, Comunidad Foral de",Viajeros,76.5
2020M09,"Navarra, Comunidad Foral de",Pernoctaciones,138.66
2020M09,País Vasco,Viajeros,432.73
2020M09,País Vasco,Pernoctaciones,858.28
2020M09,"Rioja, La",Viajeros,160.18
2020M09,"Rioja, La",Pernoctaciones,260.59
2020M09,Canarias,Viajeros,
2020M09,Canarias,Pernoctaciones,
2020M09,Ceuta,Viajeros,
2020M09,Ceuta,Pernoctaciones,
2020M09,Melilla,Viajeros,
2020M09,Melilla,Pernoctaciones,
2020M10,TOTAL,Viajeros,1048.09
2020M10,TOTAL,Pernoctaciones,2451.18
2020M10,NO RESIDENTE EN ESPAŃA,Viajeros,12.07
2020M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,21.73
2020M10,RESIDENTES EN ESPAŃA,Viajeros,1036.01
2020M10,RESIDENTES EN ESPAŃA,Pernoctaciones,2429.44
2020M10,Andalucía,Viajeros,19.32
2020M10,Andalucía,Pernoctaciones,48.3
2020M10,Aragón,Viajeros,28.98
2020M10,Aragón,Pernoctaciones,62.79
2020M10,"Asturias, Principado de",Viajeros,
2020M10,"Asturias, Principado de",Pernoctaciones,
2020M10,"Balears, Illes",Viajeros,
2020M10,"Balears, Illes",Pernoctaciones,
2020M10,Cantabria,Viajeros,26.56
2020M10,Cantabria,Pernoctaciones,26.56
2020M10,Castilla y León,Viajeros,33.81
2020M10,Castilla y León,Pernoctaciones,96.6
2020M10,Castilla - La Mancha,Viajeros,4.83
2020M10,Castilla - La Mancha,Pernoctaciones,9.66
2020M10,Cataluńa,Viajeros,195.61
2020M10,Cataluńa,Pernoctaciones,357.41
2020M10,Comunitat Valenciana,Viajeros,195.61
2020M10,Comunitat Valenciana,Pernoctaciones,760.71
2020M10,Extremadura,Viajeros,
2020M10,Extremadura,Pernoctaciones,
2020M10,Galicia,Viajeros,
2020M10,Galicia,Pernoctaciones,9.66
2020M10,"Madrid, Comunidad de",Viajeros,67.62
2020M10,"Madrid, Comunidad de",Pernoctaciones,106.26
2020M10,"Murcia, Región de",Viajeros,48.3
2020M10,"Murcia, Región de",Pernoctaciones,251.16
2020M10,"Navarra, Comunidad Foral de",Viajeros,82.11
2020M10,"Navarra, Comunidad Foral de",Pernoctaciones,132.82
2020M10,País Vasco,Viajeros,195.61
2020M10,País Vasco,Pernoctaciones,328.43
2020M10,"Rioja, La",Viajeros,137.65
2020M10,"Rioja, La",Pernoctaciones,239.08
2020M10,Canarias,Viajeros,
2020M10,Canarias,Pernoctaciones,
2020M10,Ceuta,Viajeros,
2020M10,Ceuta,Pernoctaciones,
2020M10,Melilla,Viajeros,
2020M10,Melilla,Pernoctaciones,
2020M11,TOTAL,Viajeros,347.75
2020M11,TOTAL,Pernoctaciones,1064.99
2020M11,NO RESIDENTE EN ESPAŃA,Viajeros,9.66
2020M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,9.66
2020M11,RESIDENTES EN ESPAŃA,Viajeros,338.09
2020M11,RESIDENTES EN ESPAŃA,Pernoctaciones,1055.33
2020M11,Andalucía,Viajeros,43.47
2020M11,Andalucía,Pernoctaciones,333.26
2020M11,Aragón,Viajeros,
2020M11,Aragón,Pernoctaciones,
2020M11,"Asturias, Principado de",Viajeros,7.24
2020M11,"Asturias, Principado de",Pernoctaciones,19.32
2020M11,"Balears, Illes",Viajeros,
2020M11,"Balears, Illes",Pernoctaciones,
2020M11,Cantabria,Viajeros,
2020M11,Cantabria,Pernoctaciones,
2020M11,Castilla y León,Viajeros,48.3
2020M11,Castilla y León,Pernoctaciones,154.56
2020M11,Castilla - La Mancha,Viajeros,
2020M11,Castilla - La Mancha,Pernoctaciones,
2020M11,Cataluńa,Viajeros,
2020M11,Cataluńa,Pernoctaciones,
2020M11,Comunitat Valenciana,Viajeros,60.37
2020M11,Comunitat Valenciana,Pernoctaciones,176.29
2020M11,Extremadura,Viajeros,
2020M11,Extremadura,Pernoctaciones,
2020M11,Galicia,Viajeros,
2020M11,Galicia,Pernoctaciones,
2020M11,"Madrid, Comunidad de",Viajeros,14.49
2020M11,"Madrid, Comunidad de",Pernoctaciones,14.49
2020M11,"Murcia, Región de",Viajeros,48.3
2020M11,"Murcia, Región de",Pernoctaciones,166.63
2020M11,"Navarra, Comunidad Foral de",Viajeros,2.41
2020M11,"Navarra, Comunidad Foral de",Pernoctaciones,4.83
2020M11,País Vasco,Viajeros,19.32
2020M11,País Vasco,Pernoctaciones,19.32
2020M11,"Rioja, La",Viajeros,94.18
2020M11,"Rioja, La",Pernoctaciones,166.63
2020M11,Canarias,Viajeros,
2020M11,Canarias,Pernoctaciones,
2020M11,Ceuta,Viajeros,
2020M11,Ceuta,Pernoctaciones,
2020M11,Melilla,Viajeros,
2020M11,Melilla,Pernoctaciones,
2020M12,TOTAL,Viajeros,496.57
2020M12,TOTAL,Pernoctaciones,1440.07
2020M12,NO RESIDENTE EN ESPAŃA,Viajeros,
2020M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,
2020M12,RESIDENTES EN ESPAŃA,Viajeros,496.57
2020M12,RESIDENTES EN ESPAŃA,Pernoctaciones,1440.07
2020M12,Andalucía,Viajeros,14.19
2020M12,Andalucía,Pernoctaciones,227.01
2020M12,Aragón,Viajeros,
2020M12,Aragón,Pernoctaciones,
2020M12,"Asturias, Principado de",Viajeros,
2020M12,"Asturias, Principado de",Pernoctaciones,
2020M12,"Balears, Illes",Viajeros,
2020M12,"Balears, Illes",Pernoctaciones,
2020M12,Cantabria,Viajeros,
2020M12,Cantabria,Pernoctaciones,
2020M12,Castilla y León,Viajeros,28.38
2020M12,Castilla y León,Pernoctaciones,104.04
2020M12,Castilla - La Mancha,Viajeros,
2020M12,Castilla - La Mancha,Pernoctaciones,
2020M12,Cataluńa,Viajeros,7.09
2020M12,Cataluńa,Pernoctaciones,7.09
2020M12,Comunitat Valenciana,Viajeros,28.38
2020M12,Comunitat Valenciana,Pernoctaciones,141.88
2020M12,Extremadura,Viajeros,
2020M12,Extremadura,Pernoctaciones,
2020M12,Galicia,Viajeros,14.19
2020M12,Galicia,Pernoctaciones,85.13
2020M12,"Madrid, Comunidad de",Viajeros,9.46
2020M12,"Madrid, Comunidad de",Pernoctaciones,9.46
2020M12,"Murcia, Región de",Viajeros,28.38
2020M12,"Murcia, Región de",Pernoctaciones,78.03
2020M12,"Navarra, Comunidad Foral de",Viajeros,2.36
2020M12,"Navarra, Comunidad Foral de",Pernoctaciones,4.73
2020M12,País Vasco,Viajeros,
2020M12,País Vasco,Pernoctaciones,
2020M12,"Rioja, La",Viajeros,364.15
2020M12,"Rioja, La",Pernoctaciones,782.7
2020M12,Canarias,Viajeros,
2020M12,Canarias,Pernoctaciones,
2020M12,Ceuta,Viajeros,
2020M12,Ceuta,Pernoctaciones,
2020M12,Melilla,Viajeros,
2020M12,Melilla,Pernoctaciones,
2021M01,TOTAL,Viajeros,154.07
2021M01,TOTAL,Pernoctaciones,438.12
2021M01,NO RESIDENTE EN ESPAŃA,Viajeros,4.81
2021M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4.81
2021M01,RESIDENTES EN ESPAŃA,Viajeros,149.25
2021M01,RESIDENTES EN ESPAŃA,Pernoctaciones,433.31
2021M01,Andalucía,Viajeros,
2021M01,Andalucía,Pernoctaciones,
2021M01,Aragón,Viajeros,
2021M01,Aragón,Pernoctaciones,
2021M01,"Asturias, Principado de",Viajeros,9.63
2021M01,"Asturias, Principado de",Pernoctaciones,9.63
2021M01,"Balears, Illes",Viajeros,
2021M01,"Balears, Illes",Pernoctaciones,
2021M01,Cantabria,Viajeros,
2021M01,Cantabria,Pernoctaciones,
2021M01,Castilla y León,Viajeros,38.52
2021M01,Castilla y León,Pernoctaciones,154.07
2021M01,Castilla - La Mancha,Viajeros,
2021M01,Castilla - La Mancha,Pernoctaciones,
2021M01,Cataluńa,Viajeros,12.04
2021M01,Cataluńa,Pernoctaciones,12.04
2021M01,Comunitat Valenciana,Viajeros,14.44
2021M01,Comunitat Valenciana,Pernoctaciones,50.55
2021M01,Extremadura,Viajeros,
2021M01,Extremadura,Pernoctaciones,
2021M01,Galicia,Viajeros,
2021M01,Galicia,Pernoctaciones,
2021M01,"Madrid, Comunidad de",Viajeros,21.67
2021M01,"Madrid, Comunidad de",Pernoctaciones,38.52
2021M01,"Murcia, Región de",Viajeros,
2021M01,"Murcia, Región de",Pernoctaciones,
2021M01,"Navarra, Comunidad Foral de",Viajeros,
2021M01,"Navarra, Comunidad Foral de",Pernoctaciones,
2021M01,País Vasco,Viajeros,4.81
2021M01,País Vasco,Pernoctaciones,4.81
2021M01,"Rioja, La",Viajeros,48.15
2021M01,"Rioja, La",Pernoctaciones,163.69
2021M01,Canarias,Viajeros,
2021M01,Canarias,Pernoctaciones,
2021M01,Ceuta,Viajeros,
2021M01,Ceuta,Pernoctaciones,
2021M01,Melilla,Viajeros,
2021M01,Melilla,Pernoctaciones,
2021M02,TOTAL,Viajeros,250.74
2021M02,TOTAL,Pernoctaciones,603.2
2021M02,NO RESIDENTE EN ESPAŃA,Viajeros,4.73
2021M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4.73
2021M02,RESIDENTES EN ESPAŃA,Viajeros,246.01
2021M02,RESIDENTES EN ESPAŃA,Pernoctaciones,598.47
2021M02,Andalucía,Viajeros,
2021M02,Andalucía,Pernoctaciones,
2021M02,Aragón,Viajeros,
2021M02,Aragón,Pernoctaciones,
2021M02,"Asturias, Principado de",Viajeros,9.46
2021M02,"Asturias, Principado de",Pernoctaciones,28.39
2021M02,"Balears, Illes",Viajeros,
2021M02,"Balears, Illes",Pernoctaciones,
2021M02,Cantabria,Viajeros,9.46
2021M02,Cantabria,Pernoctaciones,9.46
2021M02,Castilla y León,Viajeros,
2021M02,Castilla y León,Pernoctaciones,
2021M02,Castilla - La Mancha,Viajeros,47.31
2021M02,Castilla - La Mancha,Pernoctaciones,189.24
2021M02,Cataluńa,Viajeros,7.1
2021M02,Cataluńa,Pernoctaciones,14.19
2021M02,Comunitat Valenciana,Viajeros,26.02
2021M02,Comunitat Valenciana,Pernoctaciones,80.43
2021M02,Extremadura,Viajeros,
2021M02,Extremadura,Pernoctaciones,
2021M02,Galicia,Viajeros,28.39
2021M02,Galicia,Pernoctaciones,85.16
2021M02,"Madrid, Comunidad de",Viajeros,37.85
2021M02,"Madrid, Comunidad de",Pernoctaciones,78.06
2021M02,"Murcia, Región de",Viajeros,4.73
2021M02,"Murcia, Región de",Pernoctaciones,9.46
2021M02,"Navarra, Comunidad Foral de",Viajeros,
2021M02,"Navarra, Comunidad Foral de",Pernoctaciones,
2021M02,País Vasco,Viajeros,
2021M02,País Vasco,Pernoctaciones,
2021M02,"Rioja, La",Viajeros,75.7
2021M02,"Rioja, La",Pernoctaciones,104.08
2021M02,Canarias,Viajeros,
2021M02,Canarias,Pernoctaciones,
2021M02,Ceuta,Viajeros,
2021M02,Ceuta,Pernoctaciones,
2021M02,Melilla,Viajeros,
2021M02,Melilla,Pernoctaciones,
2021M03,TOTAL,Viajeros,437.75
2021M03,TOTAL,Pernoctaciones,887.96
2021M03,NO RESIDENTE EN ESPAŃA,Viajeros,36.66
2021M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,115.81
2021M03,RESIDENTES EN ESPAŃA,Viajeros,401.09
2021M03,RESIDENTES EN ESPAŃA,Pernoctaciones,772.14
2021M03,Andalucía,Viajeros,
2021M03,Andalucía,Pernoctaciones,
2021M03,Aragón,Viajeros,18.33
2021M03,Aragón,Pernoctaciones,82.48
2021M03,"Asturias, Principado de",Viajeros,
2021M03,"Asturias, Principado de",Pernoctaciones,
2021M03,"Balears, Illes",Viajeros,
2021M03,"Balears, Illes",Pernoctaciones,
2021M03,Cantabria,Viajeros,
2021M03,Cantabria,Pernoctaciones,
2021M03,Castilla y León,Viajeros,34.37
2021M03,Castilla y León,Pernoctaciones,123.73
2021M03,Castilla - La Mancha,Viajeros,
2021M03,Castilla - La Mancha,Pernoctaciones,
2021M03,Cataluńa,Viajeros,32.08
2021M03,Cataluńa,Pernoctaciones,64.15
2021M03,Comunitat Valenciana,Viajeros,6.87
2021M03,Comunitat Valenciana,Pernoctaciones,61.86
2021M03,Extremadura,Viajeros,
2021M03,Extremadura,Pernoctaciones,
2021M03,Galicia,Viajeros,
2021M03,Galicia,Pernoctaciones,
2021M03,"Madrid, Comunidad de",Viajeros,25.2
2021M03,"Madrid, Comunidad de",Pernoctaciones,45.82
2021M03,"Murcia, Región de",Viajeros,
2021M03,"Murcia, Región de",Pernoctaciones,
2021M03,"Navarra, Comunidad Foral de",Viajeros,4.58
2021M03,"Navarra, Comunidad Foral de",Pernoctaciones,9.16
2021M03,País Vasco,Viajeros,4.58
2021M03,País Vasco,Pernoctaciones,9.16
2021M03,"Rioja, La",Viajeros,275.07
2021M03,"Rioja, La",Pernoctaciones,375.76
2021M03,Canarias,Viajeros,
2021M03,Canarias,Pernoctaciones,
2021M03,Ceuta,Viajeros,
2021M03,Ceuta,Pernoctaciones,
2021M03,Melilla,Viajeros,
2021M03,Melilla,Pernoctaciones,
2021M04,TOTAL,Viajeros,911.37
2021M04,TOTAL,Pernoctaciones,2031.44
2021M04,NO RESIDENTE EN ESPAŃA,Viajeros,4.64
2021M04,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4.64
2021M04,RESIDENTES EN ESPAŃA,Viajeros,906.73
2021M04,RESIDENTES EN ESPAŃA,Pernoctaciones,2026.8
2021M04,Andalucía,Viajeros,
2021M04,Andalucía,Pernoctaciones,
2021M04,Aragón,Viajeros,
2021M04,Aragón,Pernoctaciones,
2021M04,"Asturias, Principado de",Viajeros,
2021M04,"Asturias, Principado de",Pernoctaciones,
2021M04,"Balears, Illes",Viajeros,
2021M04,"Balears, Illes",Pernoctaciones,
2021M04,Cantabria,Viajeros,4.64
2021M04,Cantabria,Pernoctaciones,4.64
2021M04,Castilla y León,Viajeros,46.38
2021M04,Castilla y León,Pernoctaciones,166.97
2021M04,Castilla - La Mancha,Viajeros,
2021M04,Castilla - La Mancha,Pernoctaciones,
2021M04,Cataluńa,Viajeros,16.23
2021M04,Cataluńa,Pernoctaciones,16.23
2021M04,Comunitat Valenciana,Viajeros,108.99
2021M04,Comunitat Valenciana,Pernoctaciones,396.55
2021M04,Extremadura,Viajeros,6.96
2021M04,Extremadura,Pernoctaciones,20.87
2021M04,Galicia,Viajeros,
2021M04,Galicia,Pernoctaciones,
2021M04,"Madrid, Comunidad de",Viajeros,
2021M04,"Madrid, Comunidad de",Pernoctaciones,
2021M04,"Murcia, Región de",Viajeros,
2021M04,"Murcia, Región de",Pernoctaciones,
2021M04,"Navarra, Comunidad Foral de",Viajeros,
2021M04,"Navarra, Comunidad Foral de",Pernoctaciones,
2021M04,País Vasco,Viajeros,4.64
2021M04,País Vasco,Pernoctaciones,9.28
2021M04,"Rioja, La",Viajeros,718.89
2021M04,"Rioja, La",Pernoctaciones,1412.27
2021M04,Canarias,Viajeros,
2021M04,Canarias,Pernoctaciones,
