Periodo,País de residencia,Medida,DATA,Fecha
2023M02,Alemania,Pernoctaciones,42557,2023-02-01
2023M02,Francia,Viajeros,46513,2023-02-01
2023M02,Francia,Pernoctaciones,74663,2023-02-01
2023M02,Italia,Viajeros,21319,2023-02-01
2023M02,Italia,Pernoctaciones,40965,2023-02-01
2023M02,Paises Bajos,Viajeros,2658,2023-02-01
2023M02,Paises Bajos,Pernoctaciones,5786,2023-02-01
2023M02,Reino Unido,Viajeros,26815,2023-02-01
2023M02,Reino Unido,Pernoctaciones,44452,2023-02-01
2023M02,Paises Nordicos,Viajeros,4141,2023-02-01
2023M02,Paises Nordicos,Pernoctaciones,5631,2023-02-01
2023M02,Resto de UE,Viajeros,90488,2023-02-01
2023M02,Resto de UE,Pernoctaciones,137349,2023-02-01
2023M02,Estados Unidos,Viajeros,11579,2023-02-01
2023M02,Estados Unidos,Pernoctaciones,20792,2023-02-01
2023M02,Resto de America,Viajeros,4255,2023-02-01
2023M02,Resto de America,Pernoctaciones,83494,2023-02-01
2023M02,Resto de no residentes en Espańa,Viajeros,34813,2023-02-01
2023M02,Resto de no residentes en Espańa,Pernoctaciones,54497,2023-02-01
2023M02,Resto de Europa,Viajeros,15175,2023-02-01
2023M02,Resto de Europa,Pernoctaciones,29367,2023-02-01
2023M03,TOTAL,Viajeros,3688092,2023-03-01
2023M03,TOTAL,Pernoctaciones,6649753,2023-03-01
2023M03,RESIDENTES EN ESPAŃA,Viajeros,3245146,2023-03-01
2023M03,RESIDENTES EN ESPAŃA,Pernoctaciones,583123,2023-03-01
2023M03,NO RESIDENTE EN ESPAŃA,Viajeros,442945,2023-03-01
2023M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,818523,2023-03-01
2023M03,Alemania,Viajeros,34843,2023-03-01
2023M03,Alemania,Pernoctaciones,71586,2023-03-01
2023M03,Francia,Viajeros,80225,2023-03-01
2023M03,Francia,Pernoctaciones,133234,2023-03-01
2023M03,Italia,Viajeros,2587,2023-03-01
2023M03,Italia,Pernoctaciones,62856,2023-03-01
2023M03,Paises Bajos,Viajeros,14162,2023-03-01
2023M03,Paises Bajos,Pernoctaciones,21043,2023-03-01
2023M03,Reino Unido,Viajeros,51068,2023-03-01
2023M03,Reino Unido,Pernoctaciones,141787,2023-03-01
2023M03,Paises Nordicos,Viajeros,7066,2023-03-01
2023M03,Paises Nordicos,Pernoctaciones,9213,2023-03-01
2023M03,Resto de UE,Viajeros,76836,2023-03-01
2023M03,Resto de UE,Pernoctaciones,117672,2023-03-01
2023M03,Estados Unidos,Viajeros,39009,2023-03-01
2023M03,Estados Unidos,Pernoctaciones,68935,2023-03-01
2023M03,Resto de America,Viajeros,539,2023-03-01
2023M03,Resto de America,Pernoctaciones,99871,2023-03-01
2023M03,Resto de no residentes en Espańa,Viajeros,41595,2023-03-01
2023M03,Resto de no residentes en Espańa,Pernoctaciones,6466,2023-03-01
2023M03,Resto de Europa,Viajeros,18371,2023-03-01
2023M03,Resto de Europa,Pernoctaciones,27666,2023-03-01
2023M04,TOTAL,Viajeros,5249796,2023-04-01
2023M04,TOTAL,Pernoctaciones,9373352,2023-04-01
2023M04,RESIDENTES EN ESPAŃA,Viajeros,4154275,2023-04-01
2023M04,RESIDENTES EN ESPAŃA,Pernoctaciones,7586666,2023-04-01
2023M04,NO RESIDENTE EN ESPAŃA,Viajeros,109552,2023-04-01
2023M04,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1786685,2023-04-01
2023M04,Alemania,Viajeros,102628,2023-04-01
2023M04,Alemania,Pernoctaciones,166052,2023-04-01
2023M04,Francia,Viajeros,159614,2023-04-01
2023M04,Francia,Pernoctaciones,279474,2023-04-01
2023M04,Italia,Viajeros,83762,2023-04-01
2023M04,Italia,Pernoctaciones,140773,2023-04-01
2023M04,Paises Bajos,Viajeros,31057,2023-04-01
2023M04,Paises Bajos,Pernoctaciones,470,2023-04-01
2023M04,Reino Unido,Viajeros,102614,2023-04-01
2023M04,Reino Unido,Pernoctaciones,20273,2023-04-01
2023M04,Paises Nordicos,Viajeros,17781,2023-04-01
2023M04,Paises Nordicos,Pernoctaciones,29344,2023-04-01
2023M04,Resto de UE,Viajeros,1553,2023-04-01
2023M04,Resto de UE,Pernoctaciones,233521,2023-04-01
2023M04,Estados Unidos,Viajeros,159689,2023-04-01
2023M04,Estados Unidos,Pernoctaciones,262243,2023-04-01
2023M04,Resto de America,Viajeros,107276,2023-04-01
2023M04,Resto de America,Pernoctaciones,199602,2023-04-01
2023M04,Resto de no residentes en Espańa,Viajeros,116762,2023-04-01
2023M04,Resto de no residentes en Espańa,Pernoctaciones,151152,2023-04-01
2023M04,Resto de Europa,Viajeros,59037,2023-04-01
2023M04,Resto de Europa,Pernoctaciones,74793,2023-04-01
2023M05,TOTAL,Viajeros,5401047,2023-05-01
2023M05,TOTAL,Pernoctaciones,9538899,2023-05-01
2023M05,RESIDENTES EN ESPAŃA,Viajeros,3539938,2023-05-01
2023M05,RESIDENTES EN ESPAŃA,Pernoctaciones,6443667,2023-05-01
2023M05,NO RESIDENTE EN ESPAŃA,Viajeros,1861108,2023-05-01
2023M05,NO RESIDENTE EN ESPAŃA,Pernoctaciones,3095232,2023-05-01
2023M05,Alemania,Viajeros,163083,2023-05-01
2023M05,Alemania,Pernoctaciones,254871,2023-05-01
2023M05,Francia,Viajeros,332651,2023-05-01
2023M05,Francia,Pernoctaciones,51556,2023-05-01
2023M05,Italia,Viajeros,67607,2023-05-01
2023M05,Italia,Pernoctaciones,136191,2023-05-01
2023M05,Paises Bajos,Viajeros,66659,2023-05-01
2023M05,Paises Bajos,Pernoctaciones,101304,2023-05-01
2023M05,Reino Unido,Viajeros,190531,2023-05-01
2023M05,Reino Unido,Pernoctaciones,430816,2023-05-01
2023M05,Paises Nordicos,Viajeros,54211,2023-05-01
2023M05,Paises Nordicos,Pernoctaciones,93602,2023-05-01
2023M05,Resto de UE,Viajeros,25088,2023-05-01
2023M05,Resto de UE,Pernoctaciones,39634,2023-05-01
2023M05,Estados Unidos,Viajeros,224386,2023-05-01
2023M05,Estados Unidos,Pernoctaciones,404436,2023-05-01
2023M05,Resto de America,Viajeros,215992,2023-05-01
2023M05,Resto de America,Pernoctaciones,344399,2023-05-01
2023M05,Resto de no residentes en Espańa,Viajeros,222335,2023-05-01
2023M05,Resto de no residentes en Espańa,Pernoctaciones,30851,2023-05-01
2023M05,Resto de Europa,Viajeros,72774,2023-05-01
2023M05,Resto de Europa,Pernoctaciones,109202,2023-05-01
2023M06,TOTAL,Viajeros,5025166,2023-06-01
2023M06,TOTAL,Pernoctaciones,9198332,2023-06-01
2023M06,RESIDENTES EN ESPAŃA,Viajeros,3697064,2023-06-01
2023M06,RESIDENTES EN ESPAŃA,Pernoctaciones,6877592,2023-06-01
2023M06,NO RESIDENTE EN ESPAŃA,Viajeros,1328101,2023-06-01
2023M06,NO RESIDENTE EN ESPAŃA,Pernoctaciones,2320739,2023-06-01
2023M06,Alemania,Viajeros,159713,2023-06-01
2023M06,Alemania,Pernoctaciones,277001,2023-06-01
2023M06,Francia,Viajeros,124946,2023-06-01
2023M06,Francia,Pernoctaciones,203728,2023-06-01
2023M06,Italia,Viajeros,52616,2023-06-01
2023M06,Italia,Pernoctaciones,120211,2023-06-01
2023M06,Paises Bajos,Viajeros,85542,2023-06-01
2023M06,Paises Bajos,Pernoctaciones,153019,2023-06-01
2023M06,Reino Unido,Viajeros,214096,2023-06-01
2023M06,Reino Unido,Pernoctaciones,428581,2023-06-01
2023M06,Paises Nordicos,Viajeros,26474,2023-06-01
2023M06,Paises Nordicos,Pernoctaciones,32731,2023-06-01
2023M06,Resto de UE,Viajeros,216943,2023-06-01
2023M06,Resto de UE,Pernoctaciones,403735,2023-06-01
2023M06,Estados Unidos,Viajeros,15336,2023-06-01
2023M06,Estados Unidos,Pernoctaciones,235114,2023-06-01
2023M06,Resto de America,Viajeros,135347,2023-06-01
2023M06,Resto de America,Pernoctaciones,218751,2023-06-01
2023M06,Resto de no residentes en Espańa,Viajeros,99942,2023-06-01
2023M06,Resto de no residentes en Espańa,Pernoctaciones,152737,2023-06-01
2023M06,Resto de Europa,Viajeros,59121,2023-06-01
2023M06,Resto de Europa,Pernoctaciones,95131,2023-06-01
2023M07,TOTAL,Viajeros,5281975,2023-07-01
2023M07,TOTAL,Pernoctaciones,9392658,2023-07-01
2023M07,RESIDENTES EN ESPAŃA,Viajeros,4142716,2023-07-01
2023M07,RESIDENTES EN ESPAŃA,Pernoctaciones,7371301,2023-07-01
2023M07,NO RESIDENTE EN ESPAŃA,Viajeros,113926,2023-07-01
2023M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,2021357,2023-07-01
2023M07,Alemania,Viajeros,6486,2023-07-01
2023M07,Alemania,Pernoctaciones,184404,2023-07-01
2023M07,Francia,Viajeros,177214,2023-07-01
2023M07,Francia,Pernoctaciones,27352,2023-07-01
2023M07,Italia,Viajeros,55931,2023-07-01
2023M07,Italia,Pernoctaciones,13336,2023-07-01
2023M07,Paises Bajos,Viajeros,67697,2023-07-01
2023M07,Paises Bajos,Pernoctaciones,125464,2023-07-01
2023M07,Reino Unido,Viajeros,128849,2023-07-01
2023M07,Reino Unido,Pernoctaciones,231472,2023-07-01
2023M07,Paises Nordicos,Viajeros,30417,2023-07-01
2023M07,Paises Nordicos,Pernoctaciones,4405,2023-07-01
2023M07,Resto de UE,Viajeros,261997,2023-07-01
2023M07,Resto de UE,Pernoctaciones,446482,2023-07-01
2023M07,Estados Unidos,Viajeros,107166,2023-07-01
2023M07,Estados Unidos,Pernoctaciones,159051,2023-07-01
2023M07,Resto de America,Viajeros,105597,2023-07-01
2023M07,Resto de America,Pernoctaciones,175913,2023-07-01
2023M07,Resto de no residentes en Espańa,Viajeros,97017,2023-07-01
2023M07,Resto de no residentes en Espańa,Pernoctaciones,185411,2023-07-01
2023M07,Resto de Europa,Viajeros,42515,2023-07-01
2023M07,Resto de Europa,Pernoctaciones,6223,2023-07-01
2023M08,TOTAL,Viajeros,6887352,2023-08-01
2023M08,TOTAL,Pernoctaciones,1178335,2023-08-01
2023M08,RESIDENTES EN ESPAŃA,Viajeros,5510755,2023-08-01
2023M08,RESIDENTES EN ESPAŃA,Pernoctaciones,9566053,2023-08-01
2023M08,NO RESIDENTE EN ESPAŃA,Viajeros,1376597,2023-08-01
2023M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,2217297,2023-08-01
2023M08,Alemania,Viajeros,100097,2023-08-01
2023M08,Alemania,Pernoctaciones,161852,2023-08-01
2023M08,Francia,Viajeros,306781,2023-08-01
2023M08,Francia,Pernoctaciones,454286,2023-08-01
2023M08,Italia,Viajeros,124035,2023-08-01
2023M08,Italia,Pernoctaciones,183053,2023-08-01
2023M08,Paises Bajos,Viajeros,65068,2023-08-01
2023M08,Paises Bajos,Pernoctaciones,119074,2023-08-01
2023M08,Reino Unido,Viajeros,107393,2023-08-01
2023M08,Reino Unido,Pernoctaciones,180431,2023-08-01
2023M08,Paises Nordicos,Viajeros,30728,2023-08-01
2023M08,Paises Nordicos,Pernoctaciones,39352,2023-08-01
2023M08,Resto de UE,Viajeros,225773,2023-08-01
2023M08,Resto de UE,Pernoctaciones,349764,2023-08-01
2023M08,Estados Unidos,Viajeros,129348,2023-08-01
2023M08,Estados Unidos,Pernoctaciones,175393,2023-08-01
2023M08,Resto de America,Viajeros,129696,2023-08-01
2023M08,Resto de America,Pernoctaciones,2297,2023-08-01
2023M08,Resto de no residentes en Espańa,Viajeros,120393,2023-08-01
2023M08,Resto de no residentes en Espańa,Pernoctaciones,273042,2023-08-01
2023M08,Resto de Europa,Viajeros,37285,2023-08-01
2023M08,Resto de Europa,Pernoctaciones,51348,2023-08-01
2023M09,TOTAL,Viajeros,5930924,2023-09-01
2023M09,TOTAL,Pernoctaciones,10470772,2023-09-01
2023M09,RESIDENTES EN ESPAŃA,Viajeros,3998566,2023-09-01
2023M09,RESIDENTES EN ESPAŃA,Pernoctaciones,7029218,2023-09-01
2023M09,NO RESIDENTE EN ESPAŃA,Viajeros,1932358,2023-09-01
2023M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,3441554,2023-09-01
2023M09,Alemania,Viajeros,16277,2023-09-01
2023M09,Alemania,Pernoctaciones,304406,2023-09-01
2023M09,Francia,Viajeros,262788,2023-09-01
2023M09,Francia,Pernoctaciones,481579,2023-09-01
2023M09,Italia,Viajeros,54429,2023-09-01
2023M09,Italia,Pernoctaciones,115837,2023-09-01
2023M09,Paises Bajos,Viajeros,74428,2023-09-01
2023M09,Paises Bajos,Pernoctaciones,144527,2023-09-01
2023M09,Reino Unido,Viajeros,221489,2023-09-01
2023M09,Reino Unido,Pernoctaciones,467219,2023-09-01
2023M09,Paises Nordicos,Viajeros,75519,2023-09-01
2023M09,Paises Nordicos,Pernoctaciones,126425,2023-09-01
2023M09,Resto de UE,Viajeros,279607,2023-09-01
2023M09,Resto de UE,Pernoctaciones,434307,2023-09-01
2023M09,Estados Unidos,Viajeros,301366,2023-09-01
2023M09,Estados Unidos,Pernoctaciones,494137,2023-09-01
2023M09,Resto de America,Viajeros,219473,2023-09-01
2023M09,Resto de America,Pernoctaciones,380639,2023-09-01
2023M09,Resto de no residentes en Espańa,Viajeros,205647,2023-09-01
2023M09,Resto de no residentes en Espańa,Pernoctaciones,355663,2023-09-01
2023M09,Resto de Europa,Viajeros,74843,2023-09-01
2023M09,Resto de Europa,Pernoctaciones,136816,2023-09-01
2023M10,TOTAL,Viajeros,5376599,2023-10-01
2023M10,TOTAL,Pernoctaciones,9679848,2023-10-01
2023M10,RESIDENTES EN ESPAŃA,Viajeros,4045774,2023-10-01
2023M10,RESIDENTES EN ESPAŃA,Pernoctaciones,7429863,2023-10-01
2023M10,NO RESIDENTE EN ESPAŃA,Viajeros,1330826,2023-10-01
2023M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,2249985,2023-10-01
2023M10,Alemania,Viajeros,112184,2023-10-01
2023M10,Alemania,Pernoctaciones,198124,2023-10-01
2023M10,Francia,Viajeros,209557,2023-10-01
2023M10,Francia,Pernoctaciones,336975,2023-10-01
2023M10,Italia,Viajeros,57266,2023-10-01
2023M10,Italia,Pernoctaciones,91189,2023-10-01
2023M10,Paises Bajos,Viajeros,52426,2023-10-01
2023M10,Paises Bajos,Pernoctaciones,84815,2023-10-01
2023M10,Reino Unido,Viajeros,127235,2023-10-01
2023M10,Reino Unido,Pernoctaciones,247425,2023-10-01
2023M10,Paises Nordicos,Viajeros,46148,2023-10-01
2023M10,Paises Nordicos,Pernoctaciones,80443,2023-10-01
2023M10,Resto de UE,Viajeros,214477,2023-10-01
2023M10,Resto de UE,Pernoctaciones,331829,2023-10-01
2023M10,Estados Unidos,Viajeros,1876,2023-10-01
2023M10,Estados Unidos,Pernoctaciones,299861,2023-10-01
2023M10,Resto de America,Viajeros,156888,2023-10-01
2023M10,Resto de America,Pernoctaciones,314017,2023-10-01
2023M10,Resto de no residentes en Espańa,Viajeros,129108,2023-10-01
2023M10,Resto de no residentes en Espańa,Pernoctaciones,200573,2023-10-01
2023M10,Resto de Europa,Viajeros,37937,2023-10-01
2023M10,Resto de Europa,Pernoctaciones,64734,2023-10-01
2023M11,TOTAL,Viajeros,3927534,2023-11-01
2023M11,TOTAL,Pernoctaciones,6947222,2023-11-01
2023M11,RESIDENTES EN ESPAŃA,Viajeros,3395574,2023-11-01
2023M11,RESIDENTES EN ESPAŃA,Pernoctaciones,5930156,2023-11-01
2023M11,NO RESIDENTE EN ESPAŃA,Viajeros,53196,2023-11-01
2023M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1017066,2023-11-01
2023M11,Alemania,Viajeros,40481,2023-11-01
2023M11,Alemania,Pernoctaciones,75428,2023-11-01
2023M11,Francia,Viajeros,9487,2023-11-01
2023M11,Francia,Pernoctaciones,185193,2023-11-01
2023M11,Italia,Viajeros,41954,2023-11-01
2023M11,Italia,Pernoctaciones,79625,2023-11-01
2023M11,Paises Bajos,Viajeros,1215,2023-11-01
2023M11,Paises Bajos,Pernoctaciones,23447,2023-11-01
2023M11,Reino Unido,Viajeros,39819,2023-11-01
2023M11,Reino Unido,Pernoctaciones,82881,2023-11-01
2023M11,Paises Nordicos,Viajeros,13889,2023-11-01
2023M11,Paises Nordicos,Pernoctaciones,22069,2023-11-01
2023M11,Resto de UE,Viajeros,100206,2023-11-01
2023M11,Resto de UE,Pernoctaciones,209949,2023-11-01
2023M11,Estados Unidos,Viajeros,46998,2023-11-01
2023M11,Estados Unidos,Pernoctaciones,86633,2023-11-01
2023M11,Resto de America,Viajeros,70261,2023-11-01
2023M11,Resto de America,Pernoctaciones,137268,2023-11-01
2023M11,Resto de no residentes en Espańa,Viajeros,40107,2023-11-01
2023M11,Resto de no residentes en Espańa,Pernoctaciones,64945,2023-11-01
2023M11,Resto de Europa,Viajeros,31226,2023-11-01
2023M11,Resto de Europa,Pernoctaciones,49627,2023-11-01
2023M12,TOTAL,Viajeros,3186803,2023-12-01
2023M12,TOTAL,Pernoctaciones,6275741,2023-12-01
2023M12,RESIDENTES EN ESPAŃA,Viajeros,286613,2023-12-01
2023M12,RESIDENTES EN ESPAŃA,Pernoctaciones,5674693,2023-12-01
2023M12,NO RESIDENTE EN ESPAŃA,Viajeros,320673,2023-12-01
2023M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,601048,2023-12-01
2023M12,Alemania,Viajeros,13303,2023-12-01
2023M12,Alemania,Pernoctaciones,32563,2023-12-01
2023M12,Francia,Viajeros,67477,2023-12-01
2023M12,Francia,Pernoctaciones,123836,2023-12-01
2023M12,Italia,Viajeros,17013,2023-12-01
2023M12,Italia,Pernoctaciones,33244,2023-12-01
2023M12,Paises Bajos,Viajeros,9978,2023-12-01
2023M12,Paises Bajos,Pernoctaciones,12256,2023-12-01
2023M12,Reino Unido,Viajeros,2114,2023-12-01
2023M12,Reino Unido,Pernoctaciones,36244,2023-12-01
2023M12,Paises Nordicos,Viajeros,1822,2023-12-01
2023M12,Paises Nordicos,Pernoctaciones,3802,2023-12-01
2023M12,Resto de UE,Viajeros,61137,2023-12-01
2023M12,Resto de UE,Pernoctaciones,98342,2023-12-01
2023M12,Estados Unidos,Viajeros,27711,2023-12-01
2023M12,Estados Unidos,Pernoctaciones,57177,2023-12-01
2023M12,Resto de America,Viajeros,50504,2023-12-01
2023M12,Resto de America,Pernoctaciones,97098,2023-12-01
2023M12,Resto de no residentes en Espańa,Viajeros,32555,2023-12-01
2023M12,Resto de no residentes en Espańa,Pernoctaciones,72046,2023-12-01
2023M12,Resto de Europa,Viajeros,18034,2023-12-01
2023M12,Resto de Europa,Pernoctaciones,34439,2023-12-01
2024M01,TOTAL,Viajeros,2653033,2024-01-01
2024M01,TOTAL,Pernoctaciones,4324751,2024-01-01
2024M01,RESIDENTES EN ESPAŃA,Viajeros,2290867,2024-01-01
2024M01,RESIDENTES EN ESPAŃA,Pernoctaciones,3733356,2024-01-01
2024M01,NO RESIDENTE EN ESPAŃA,Viajeros,362167,2024-01-01
2024M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,591395,2024-01-01
2024M01,Alemania,Viajeros,24856,2024-01-01
2024M01,Alemania,Pernoctaciones,45877,2024-01-01
2024M01,Francia,Viajeros,59968,2024-01-01
2024M01,Francia,Pernoctaciones,92726,2024-01-01
2024M01,Italia,Viajeros,26136,2024-01-01
2024M01,Italia,Pernoctaciones,51258,2024-01-01
2024M01,Paises Bajos,Viajeros,9116,2024-01-01
2024M01,Paises Bajos,Pernoctaciones,12459,2024-01-01
2024M01,Reino Unido,Viajeros,31406,2024-01-01
2024M01,Reino Unido,Pernoctaciones,46128,2024-01-01
2024M01,Paises Nordicos,Viajeros,5087,2024-01-01
2024M01,Paises Nordicos,Pernoctaciones,6144,2024-01-01
2024M01,Resto de UE,Viajeros,66411,2024-01-01
2024M01,Resto de UE,Pernoctaciones,104586,2024-01-01
2024M01,Estados Unidos,Viajeros,30609,2024-01-01
2024M01,Estados Unidos,Pernoctaciones,55432,2024-01-01
2024M01,Resto de America,Viajeros,60416,2024-01-01
2024M01,Resto de America,Pernoctaciones,97495,2024-01-01
2024M01,Resto de no residentes en Espańa,Viajeros,28426,2024-01-01
2024M01,Resto de no residentes en Espańa,Pernoctaciones,49829,2024-01-01
2024M01,Resto de Europa,Viajeros,19737,2024-01-01
2024M01,Resto de Europa,Pernoctaciones,2946,2024-01-01
2024M02,TOTAL,Viajeros,3296016,2024-02-01
2024M02,TOTAL,Pernoctaciones,5715996,2024-02-01
2024M02,RESIDENTES EN ESPAŃA,Viajeros,2888294,2024-02-01
2024M02,RESIDENTES EN ESPAŃA,Pernoctaciones,5004024,2024-02-01
2024M02,NO RESIDENTE EN ESPAŃA,Viajeros,407723,2024-02-01
2024M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,711972,2024-02-01
2024M02,Alemania,Viajeros,24176,2024-02-01
2024M02,Alemania,Pernoctaciones,39938,2024-02-01
2024M02,Francia,Viajeros,60981,2024-02-01
2024M02,Francia,Pernoctaciones,123275,2024-02-01
2024M02,Italia,Viajeros,29517,2024-02-01
2024M02,Italia,Pernoctaciones,57453,2024-02-01
2024M02,Paises Bajos,Viajeros,10946,2024-02-01
2024M02,Paises Bajos,Pernoctaciones,13902,2024-02-01
2024M02,Reino Unido,Viajeros,29627,2024-02-01
2024M02,Reino Unido,Pernoctaciones,53451,2024-02-01
2024M02,Paises Nordicos,Viajeros,3294,2024-02-01
2024M02,Paises Nordicos,Pernoctaciones,506,2024-02-01
2024M02,Resto de UE,Viajeros,78477,2024-02-01
2024M02,Resto de UE,Pernoctaciones,135341,2024-02-01
2024M02,Estados Unidos,Viajeros,3611,2024-02-01
2024M02,Estados Unidos,Pernoctaciones,63795,2024-02-01
2024M02,Resto de America,Viajeros,72735,2024-02-01
2024M02,Resto de America,Pernoctaciones,124449,2024-02-01
2024M02,Resto de no residentes en Espańa,Viajeros,4372,2024-02-01
2024M02,Resto de no residentes en Espańa,Pernoctaciones,62893,2024-02-01
2024M02,Resto de Europa,Viajeros,18142,2024-02-01
2024M02,Resto de Europa,Pernoctaciones,32416,2024-02-01
2024M03,TOTAL,Viajeros,4619041,2024-03-01
2024M03,TOTAL,Pernoctaciones,8043897,2024-03-01
2024M03,RESIDENTES EN ESPAŃA,Viajeros,3964356,2024-03-01
2024M03,RESIDENTES EN ESPAŃA,Pernoctaciones,6920071,2024-03-01
2024M03,NO RESIDENTE EN ESPAŃA,Viajeros,654686,2024-03-01
2024M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1123827,2024-03-01
2024M03,Alemania,Viajeros,57647,2024-03-01
2024M03,Alemania,Pernoctaciones,98215,2024-03-01
2024M03,Francia,Viajeros,109301,2024-03-01
2024M03,Francia,Pernoctaciones,197808,2024-03-01
2024M03,Italia,Viajeros,37302,2024-03-01
2024M03,Italia,Pernoctaciones,65231,2024-03-01
2024M03,Paises Bajos,Viajeros,19301,2024-03-01
2024M03,Paises Bajos,Pernoctaciones,27224,2024-03-01
2024M03,Reino Unido,Viajeros,52673,2024-03-01
2024M03,Reino Unido,Pernoctaciones,84794,2024-03-01
2024M03,Paises Nordicos,Viajeros,15799,2024-03-01
2024M03,Paises Nordicos,Pernoctaciones,28464,2024-03-01
2024M03,Resto de UE,Viajeros,104635,2024-03-01
2024M03,Resto de UE,Pernoctaciones,174706,2024-03-01
2024M03,Estados Unidos,Viajeros,82134,2024-03-01
2024M03,Estados Unidos,Pernoctaciones,17941,2024-03-01
2024M03,Resto de America,Viajeros,95513,2024-03-01
2024M03,Resto de America,Pernoctaciones,140694,2024-03-01
2024M03,Resto de no residentes en Espańa,Viajeros,51398,2024-03-01
2024M03,Resto de no residentes en Espańa,Pernoctaciones,80088,2024-03-01
2024M03,Resto de Europa,Viajeros,28981,2024-03-01
2024M03,Resto de Europa,Pernoctaciones,47195,2024-03-01
