Periodo,Tipo de establecimiento,Indicador,CCAA,Residencia,DATA
2020M08,TOTAL,Viajeros,La Rioja,TOTAL,60401.0
2020M08,TOTAL,Viajeros,La Rioja,Residentes en Espańa,56331.0
2020M08,TOTAL,Viajeros,La Rioja,No residentes en Espańa,4070.0
2020M08,TOTAL,Viajeros,Espańa,TOTAL,8946303.0
2020M08,TOTAL,Viajeros,Espańa,Residentes en Espańa,7272421.0
2020M08,TOTAL,Viajeros,Espańa,No residentes en Espańa,1673882.0
2020M08,TOTAL,Pernoctaciones,La Rioja,TOTAL,177555.0
2020M08,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,170067.0
2020M08,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,7488.0
2020M08,TOTAL,Pernoctaciones,Espańa,TOTAL,31661014.0
2020M08,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,24137959.0
2020M08,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,7523055.0
2020M08,HOTELES,Viajeros,La Rioja,TOTAL,37271.0
2020M08,HOTELES,Viajeros,La Rioja,Residentes en Espańa,33906.0
2020M08,HOTELES,Viajeros,La Rioja,No residentes en Espańa,3365.0
2020M08,HOTELES,Viajeros,Espańa,TOTAL,5924218.0
2020M08,HOTELES,Viajeros,Espańa,Residentes en Espańa,4648568.0
2020M08,HOTELES,Viajeros,Espańa,No residentes en Espańa,1275650.0
2020M08,HOTELES,Pernoctaciones,La Rioja,TOTAL,65450.0
2020M08,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,59820.0
2020M08,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,5630.0
2020M08,HOTELES,Pernoctaciones,Espańa,TOTAL,16927211.0
2020M08,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,12058039.0
2020M08,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,4869172.0
2020M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,23130.0
2020M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,22425.0
2020M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,705.0
2020M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,3022085.0
2020M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,2623853.0
2020M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,398232.0
2020M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,112105.0
2020M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,110247.0
2020M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,1858.0
2020M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,14733803.0
2020M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,12079920.0
2020M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,2653883.0
2020M08,Camping,Viajeros,La Rioja,TOTAL,14820.0
2020M08,Camping,Viajeros,La Rioja,Residentes en Espańa,14378.0
2020M08,Camping,Viajeros,La Rioja,No residentes en Espańa,442.0
2020M08,Camping,Viajeros,Espańa,TOTAL,1484701.0
2020M08,Camping,Viajeros,Espańa,Residentes en Espańa,1351549.0
2020M08,Camping,Viajeros,Espańa,No residentes en Espańa,133152.0
2020M08,Camping,Pernoctaciones,La Rioja,TOTAL,81899.0
2020M08,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,80828.0
2020M08,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,1071.0
2020M08,Camping,Pernoctaciones,Espańa,TOTAL,7150388.0
2020M08,Camping,Pernoctaciones,Espańa,Residentes en Espańa,6141853.0
2020M08,Camping,Pernoctaciones,Espańa,No residentes en Espańa,1008535.0
2020M08,Turismo Rural,Viajeros,La Rioja,TOTAL,3906.0
2020M08,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,3828.0
2020M08,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,78.0
2020M08,Turismo Rural,Viajeros,Espańa,TOTAL,535842.0
2020M08,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,493393.0
2020M08,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,42449.0
2020M08,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,13758.0
2020M08,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,13556.0
2020M08,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,202.0
2020M08,Turismo Rural,Pernoctaciones,Espańa,TOTAL,2109993.0
2020M08,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,1931050.0
2020M08,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,178943.0
2020M08,Apartamentos,Viajeros,La Rioja,TOTAL,4279.0
2020M08,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,4098.0
2020M08,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,181.0
2020M08,Apartamentos,Viajeros,Espańa,TOTAL,964453.0
2020M08,Apartamentos,Viajeros,Espańa,Residentes en Espańa,748104.0
2020M08,Apartamentos,Viajeros,Espańa,No residentes en Espańa,216349.0
2020M08,Apartamentos,Pernoctaciones,La Rioja,TOTAL,16029.0
2020M08,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,15448.0
2020M08,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,581.0
2020M08,Apartamentos,Pernoctaciones,Espańa,TOTAL,5357047.0
2020M08,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,3907502.0
2020M08,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,1449545.0
2020M08,Albergues,Viajeros,La Rioja,TOTAL,125.0
2020M08,Albergues,Viajeros,La Rioja,Residentes en Espańa,121.0
2020M08,Albergues,Viajeros,La Rioja,No residentes en Espańa,4.0
2020M08,Albergues,Viajeros,Espańa,TOTAL,37089.0
2020M08,Albergues,Viajeros,Espańa,Residentes en Espańa,30807.0
2020M08,Albergues,Viajeros,Espańa,No residentes en Espańa,6282.0
2020M08,Albergues,Pernoctaciones,La Rioja,TOTAL,419.0
2020M08,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,415.0
2020M08,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,4.0
2020M08,Albergues,Pernoctaciones,Espańa,TOTAL,116375.0
2020M08,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,99515.0
2020M08,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,16860.0
2020M09,TOTAL,Viajeros,La Rioja,TOTAL,30717.0
2020M09,TOTAL,Viajeros,La Rioja,Residentes en Espańa,27813.0
2020M09,TOTAL,Viajeros,La Rioja,No residentes en Espańa,2904.0
2020M09,TOTAL,Viajeros,Espańa,TOTAL,4825722.0
2020M09,TOTAL,Viajeros,Espańa,Residentes en Espańa,4064841.0
2020M09,TOTAL,Viajeros,Espańa,No residentes en Espańa,760881.0
2020M09,TOTAL,Pernoctaciones,La Rioja,TOTAL,64697.0
2020M09,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,59730.0
2020M09,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,4967.0
2020M09,TOTAL,Pernoctaciones,Espańa,TOTAL,13395196.0
2020M09,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,10520018.0
2020M09,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,2875178.0
2020M09,HOTELES,Viajeros,La Rioja,TOTAL,22482.0
2020M09,HOTELES,Viajeros,La Rioja,Residentes en Espańa,19897.0
2020M09,HOTELES,Viajeros,La Rioja,No residentes en Espańa,2585.0
2020M09,HOTELES,Viajeros,Espańa,TOTAL,3513294.0
2020M09,HOTELES,Viajeros,Espańa,Residentes en Espańa,2905879.0
2020M09,HOTELES,Viajeros,Espańa,No residentes en Espańa,607415.0
2020M09,HOTELES,Pernoctaciones,La Rioja,TOTAL,39126.0
2020M09,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,34741.0
2020M09,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,4385.0
2020M09,HOTELES,Pernoctaciones,Espańa,TOTAL,8219094.0
2020M09,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,6393060.0
2020M09,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,1826034.0
2020M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,8235.0
2020M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,7916.0
2020M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,319.0
2020M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,1312428.0
2020M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,1158962.0
2020M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,153466.0
2020M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,25571.0
2020M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,24989.0
2020M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,582.0
2020M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,5176102.0
2020M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,4126958.0
2020M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,1049144.0
2020M09,Camping,Viajeros,La Rioja,TOTAL,5226.0
2020M09,Camping,Viajeros,La Rioja,Residentes en Espańa,5063.0
2020M09,Camping,Viajeros,La Rioja,No residentes en Espańa,163.0
2020M09,Camping,Viajeros,Espańa,TOTAL,603386.0
2020M09,Camping,Viajeros,Espańa,Residentes en Espańa,549738.0
2020M09,Camping,Viajeros,Espańa,No residentes en Espańa,53648.0
2020M09,Camping,Pernoctaciones,La Rioja,TOTAL,17752.0
2020M09,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,17528.0
2020M09,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,224.0
2020M09,Camping,Pernoctaciones,Espańa,TOTAL,2444351.0
2020M09,Camping,Pernoctaciones,Espańa,Residentes en Espańa,1991224.0
2020M09,Camping,Pernoctaciones,Espańa,No residentes en Espańa,453127.0
2020M09,Turismo Rural,Viajeros,La Rioja,TOTAL,1494.0
2020M09,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,1396.0
2020M09,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,98.0
2020M09,Turismo Rural,Viajeros,Espańa,TOTAL,259925.0
2020M09,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,241882.0
2020M09,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,18043.0
2020M09,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,3180.0
2020M09,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,3022.0
2020M09,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,158.0
2020M09,Turismo Rural,Pernoctaciones,Espańa,TOTAL,673666.0
2020M09,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,619362.0
2020M09,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,54304.0
2020M09,Apartamentos,Viajeros,La Rioja,TOTAL,1515.0
2020M09,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,1457.0
2020M09,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,58.0
2020M09,Apartamentos,Viajeros,Espańa,TOTAL,433107.0
2020M09,Apartamentos,Viajeros,Espańa,Residentes en Espańa,354397.0
2020M09,Apartamentos,Viajeros,Espańa,No residentes en Espańa,78710.0
2020M09,Apartamentos,Pernoctaciones,La Rioja,TOTAL,4639.0
2020M09,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,4439.0
2020M09,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,200.0
2020M09,Apartamentos,Pernoctaciones,Espańa,TOTAL,2014525.0
2020M09,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,1482058.0
2020M09,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,532467.0
2020M09,Albergues,Viajeros,Espańa,TOTAL,16010.0
2020M09,Albergues,Viajeros,Espańa,Residentes en Espańa,12945.0
2020M09,Albergues,Viajeros,Espańa,No residentes en Espańa,3065.0
2020M09,Albergues,Pernoctaciones,Espańa,TOTAL,43560.0
2020M09,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,34314.0
2020M09,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,9246.0
2020M10,TOTAL,Viajeros,La Rioja,TOTAL,21411.0
2020M10,TOTAL,Viajeros,La Rioja,Residentes en Espańa,19199.0
2020M10,TOTAL,Viajeros,La Rioja,No residentes en Espańa,2212.0
2020M10,TOTAL,Viajeros,Espańa,TOTAL,3119549.0
2020M10,TOTAL,Viajeros,Espańa,Residentes en Espańa,2517349.0
2020M10,TOTAL,Viajeros,Espańa,No residentes en Espańa,602200.0
2020M10,TOTAL,Pernoctaciones,La Rioja,TOTAL,43429.0
2020M10,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,39405.0
2020M10,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,4024.0
2020M10,TOTAL,Pernoctaciones,Espańa,TOTAL,7849462.0
2020M10,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,5615528.0
2020M10,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,2233934.0
2020M10,HOTELES,Viajeros,La Rioja,TOTAL,16909.0
2020M10,HOTELES,Viajeros,La Rioja,Residentes en Espańa,14978.0
2020M10,HOTELES,Viajeros,La Rioja,No residentes en Espańa,1931.0
2020M10,HOTELES,Viajeros,Espańa,TOTAL,2406759.0
2020M10,HOTELES,Viajeros,Espańa,Residentes en Espańa,1917987.0
2020M10,HOTELES,Viajeros,Espańa,No residentes en Espańa,488772.0
2020M10,HOTELES,Pernoctaciones,La Rioja,TOTAL,29564.0
2020M10,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,26059.0
2020M10,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,3505.0
2020M10,HOTELES,Pernoctaciones,Espańa,TOTAL,5128825.0
2020M10,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,3758168.0
2020M10,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,1370657.0
2020M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,4502.0
2020M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,4221.0
2020M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,281.0
2020M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,712790.0
2020M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,599362.0
2020M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,113428.0
2020M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,13865.0
2020M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,13346.0
2020M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,519.0
2020M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,2720637.0
2020M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,1857360.0
2020M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,863277.0
2020M10,Camping,Viajeros,La Rioja,TOTAL,2076.0
2020M10,Camping,Viajeros,La Rioja,Residentes en Espańa,1864.0
2020M10,Camping,Viajeros,La Rioja,No residentes en Espańa,212.0
2020M10,Camping,Viajeros,Espańa,TOTAL,277332.0
2020M10,Camping,Viajeros,Espańa,Residentes en Espańa,242288.0
2020M10,Camping,Viajeros,Espańa,No residentes en Espańa,35044.0
2020M10,Camping,Pernoctaciones,La Rioja,TOTAL,6988.0
2020M10,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,6597.0
2020M10,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,391.0
2020M10,Camping,Pernoctaciones,Espańa,TOTAL,1132501.0
2020M10,Camping,Pernoctaciones,Espańa,Residentes en Espańa,743894.0
2020M10,Camping,Pernoctaciones,Espańa,No residentes en Espańa,388607.0
2020M10,Turismo Rural,Viajeros,La Rioja,TOTAL,1048.0
2020M10,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,1036.0
2020M10,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,12.0
2020M10,Turismo Rural,Viajeros,Espańa,TOTAL,162686.0
2020M10,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,151171.0
2020M10,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,11515.0
2020M10,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,2451.0
2020M10,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,2429.0
2020M10,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,22.0
2020M10,Turismo Rural,Pernoctaciones,Espańa,TOTAL,398249.0
2020M10,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,359394.0
2020M10,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,38855.0
2020M10,Apartamentos,Viajeros,La Rioja,TOTAL,1234.0
2020M10,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,1181.0
2020M10,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,53.0
2020M10,Apartamentos,Viajeros,Espańa,TOTAL,260194.0
2020M10,Apartamentos,Viajeros,Espańa,Residentes en Espańa,195968.0
2020M10,Apartamentos,Viajeros,Espańa,No residentes en Espańa,64226.0
2020M10,Apartamentos,Pernoctaciones,La Rioja,TOTAL,3632.0
2020M10,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,3534.0
2020M10,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,98.0
2020M10,Apartamentos,Pernoctaciones,Espańa,TOTAL,1147369.0
2020M10,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,721181.0
2020M10,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,426188.0
2020M10,Albergues,Viajeros,La Rioja,TOTAL,144.0
2020M10,Albergues,Viajeros,La Rioja,Residentes en Espańa,140.0
2020M10,Albergues,Viajeros,La Rioja,No residentes en Espańa,4.0
2020M10,Albergues,Viajeros,Espańa,TOTAL,12578.0
2020M10,Albergues,Viajeros,Espańa,Residentes en Espańa,9935.0
2020M10,Albergues,Viajeros,Espańa,No residentes en Espańa,2643.0
2020M10,Albergues,Pernoctaciones,La Rioja,TOTAL,794.0
2020M10,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,786.0
2020M10,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,8.0
2020M10,Albergues,Pernoctaciones,Espańa,TOTAL,42518.0
2020M10,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,32891.0
2020M10,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,9627.0
2020M11,TOTAL,Viajeros,La Rioja,TOTAL,6284.0
2020M11,TOTAL,Viajeros,La Rioja,Residentes en Espańa,5595.0
2020M11,TOTAL,Viajeros,La Rioja,No residentes en Espańa,689.0
2020M11,TOTAL,Viajeros,Espańa,TOTAL,1395880.0
2020M11,TOTAL,Viajeros,Espańa,Residentes en Espańa,1074056.0
2020M11,TOTAL,Viajeros,Espańa,No residentes en Espańa,321824.0
2020M11,TOTAL,Pernoctaciones,La Rioja,TOTAL,12882.0
2020M11,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,11215.0
2020M11,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,1667.0
2020M11,TOTAL,Pernoctaciones,Espańa,TOTAL,4357312.0
2020M11,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,2472204.0
2020M11,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,1885108.0
2020M11,HOTELES,Viajeros,La Rioja,TOTAL,5818.0
2020M11,HOTELES,Viajeros,La Rioja,Residentes en Espańa,5156.0
2020M11,HOTELES,Viajeros,La Rioja,No residentes en Espańa,662.0
2020M11,HOTELES,Viajeros,Espańa,TOTAL,1184922.0
2020M11,HOTELES,Viajeros,Espańa,Residentes en Espańa,925018.0
2020M11,HOTELES,Viajeros,Espańa,No residentes en Espańa,259904.0
2020M11,HOTELES,Pernoctaciones,La Rioja,TOTAL,10929.0
2020M11,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,9303.0
2020M11,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,1626.0
2020M11,HOTELES,Pernoctaciones,Espańa,TOTAL,2874269.0
2020M11,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,1799183.0
2020M11,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,1075086.0
2020M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,466.0
2020M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,439.0
2020M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,27.0
2020M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,210958.0
2020M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,149038.0
2020M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,61920.0
2020M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,1953.0
2020M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,1912.0
2020M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,41.0
2020M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,1483043.0
2020M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,673021.0
2020M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,810022.0
2020M11,Camping,Viajeros,Espańa,TOTAL,49739.0
2020M11,Camping,Viajeros,Espańa,Residentes en Espańa,43046.0
2020M11,Camping,Viajeros,Espańa,No residentes en Espańa,6693.0
2020M11,Camping,Pernoctaciones,Espańa,TOTAL,539761.0
2020M11,Camping,Pernoctaciones,Espańa,Residentes en Espańa,184702.0
2020M11,Camping,Pernoctaciones,Espańa,No residentes en Espańa,355059.0
2020M11,Turismo Rural,Viajeros,La Rioja,TOTAL,348.0
2020M11,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,321.0
2020M11,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,27.0
2020M11,Turismo Rural,Viajeros,Espańa,TOTAL,41937.0
2020M11,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,36638.0
2020M11,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,5299.0
2020M11,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,1065.0
2020M11,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,1024.0
2020M11,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,41.0
2020M11,Turismo Rural,Pernoctaciones,Espańa,TOTAL,130492.0
2020M11,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,109861.0
2020M11,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,20631.0
2020M11,Apartamentos,Viajeros,La Rioja,TOTAL,118.0
2020M11,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,118.0
2020M11,Apartamentos,Viajeros,Espańa,TOTAL,113653.0
2020M11,Apartamentos,Viajeros,Espańa,Residentes en Espańa,65467.0
2020M11,Apartamentos,Viajeros,Espańa,No residentes en Espańa,48186.0
2020M11,Apartamentos,Pernoctaciones,La Rioja,TOTAL,888.0
2020M11,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,888.0
2020M11,Apartamentos,Pernoctaciones,Espańa,TOTAL,786320.0
2020M11,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,360875.0
2020M11,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,425445.0
2020M11,Albergues,Viajeros,Espańa,TOTAL,5629.0
2020M11,Albergues,Viajeros,Espańa,Residentes en Espańa,3887.0
2020M11,Albergues,Viajeros,Espańa,No residentes en Espańa,1742.0
2020M11,Albergues,Pernoctaciones,Espańa,TOTAL,26470.0
2020M11,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,17583.0
2020M11,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,8887.0
2020M12,TOTAL,Viajeros,La Rioja,TOTAL,7878.0
2020M12,TOTAL,Viajeros,La Rioja,Residentes en Espańa,6980.0
2020M12,TOTAL,Viajeros,La Rioja,No residentes en Espańa,898.0
2020M12,TOTAL,Viajeros,Espańa,TOTAL,1742777.0
2020M12,TOTAL,Viajeros,Espańa,Residentes en Espańa,1345927.0
2020M12,TOTAL,Viajeros,Espańa,No residentes en Espańa,396850.0
2020M12,TOTAL,Pernoctaciones,La Rioja,TOTAL,14685.0
2020M12,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,13212.0
2020M12,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,1473.0
2020M12,TOTAL,Pernoctaciones,Espańa,TOTAL,5074994.0
