Periodo,Tipo de establecimiento,Indicador,CCAA,Residencia,DATA,Fecha
2017M12,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,8044,2017-12-01
2017M12,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,7971,2017-12-01
2017M12,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,73,2017-12-01
2017M12,Turismo Rural,Pernoctaciones,Espańa,TOTAL,866383,2017-12-01
2017M12,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,783207,2017-12-01
2017M12,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,83176,2017-12-01
2017M12,Apartamentos,Viajeros,La Rioja,TOTAL,4565,2017-12-01
2017M12,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,4388,2017-12-01
2017M12,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,177,2017-12-01
2017M12,Apartamentos,Viajeros,Espańa,TOTAL,714602,2017-12-01
2017M12,Apartamentos,Viajeros,Espańa,Residentes en Espańa,280473,2017-12-01
2017M12,Apartamentos,Viajeros,Espańa,No residentes en Espańa,434129,2017-12-01
2017M12,Apartamentos,Pernoctaciones,La Rioja,TOTAL,11790,2017-12-01
2017M12,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,11431,2017-12-01
2017M12,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,359,2017-12-01
2017M12,Apartamentos,Pernoctaciones,Espańa,TOTAL,4271571,2017-12-01
2017M12,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,954832,2017-12-01
2017M12,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,3316739,2017-12-01
2017M12,Albergues,Viajeros,La Rioja,TOTAL,607,2017-12-01
2017M12,Albergues,Viajeros,La Rioja,Residentes en Espańa,600,2017-12-01
2017M12,Albergues,Viajeros,La Rioja,No residentes en Espańa,7,2017-12-01
2017M12,Albergues,Viajeros,Espańa,TOTAL,53851,2017-12-01
2017M12,Albergues,Viajeros,Espańa,Residentes en Espańa,37559,2017-12-01
2017M12,Albergues,Viajeros,Espańa,No residentes en Espańa,16292,2017-12-01
2017M12,Albergues,Pernoctaciones,La Rioja,TOTAL,1503,2017-12-01
2017M12,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,1496,2017-12-01
2017M12,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,7,2017-12-01
2017M12,Albergues,Pernoctaciones,Espańa,TOTAL,135955,2017-12-01
2017M12,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,94590,2017-12-01
2017M12,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,41365,2017-12-01
2018M01,TOTAL,Viajeros,La Rioja,TOTAL,31497,2018-01-01
2018M01,TOTAL,Viajeros,La Rioja,Residentes en Espańa,28192,2018-01-01
2018M01,TOTAL,Viajeros,La Rioja,No residentes en Espańa,3305,2018-01-01
2018M01,TOTAL,Viajeros,Espańa,TOTAL,6011621,2018-01-01
2018M01,TOTAL,Viajeros,Espańa,Residentes en Espańa,3122044,2018-01-01
2018M01,TOTAL,Viajeros,Espańa,No residentes en Espańa,2889577,2018-01-01
2018M01,TOTAL,Pernoctaciones,La Rioja,TOTAL,54975,2018-01-01
2018M01,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,48135,2018-01-01
2018M01,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,6840,2018-01-01
2018M01,TOTAL,Pernoctaciones,Espańa,TOTAL,21025724,2018-01-01
2018M01,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,6605493,2018-01-01
2018M01,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,14420231,2018-01-01
2018M01,HOTELES,Viajeros,La Rioja,TOTAL,26342,2018-01-01
2018M01,HOTELES,Viajeros,La Rioja,Residentes en Espańa,23313,2018-01-01
2018M01,HOTELES,Viajeros,La Rioja,No residentes en Espańa,3029,2018-01-01
2018M01,HOTELES,Viajeros,Espańa,TOTAL,5133729,2018-01-01
2018M01,HOTELES,Viajeros,Espańa,Residentes en Espańa,2743159,2018-01-01
2018M01,HOTELES,Viajeros,Espańa,No residentes en Espańa,2390570,2018-01-01
2018M01,HOTELES,Pernoctaciones,La Rioja,TOTAL,43577,2018-01-01
2018M01,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,37091,2018-01-01
2018M01,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,6486,2018-01-01
2018M01,HOTELES,Pernoctaciones,Espańa,TOTAL,15395883,2018-01-01
2018M01,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,5459601,2018-01-01
2018M01,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,9936282,2018-01-01
2018M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,5155,2018-01-01
2018M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,4879,2018-01-01
2018M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,276,2018-01-01
2018M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,877892,2018-01-01
2018M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,378885,2018-01-01
2018M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,499007,2018-01-01
2018M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,11398,2018-01-01
2018M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,11044,2018-01-01
2018M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,354,2018-01-01
2018M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,5629841,2018-01-01
2018M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,1145892,2018-01-01
2018M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,4483949,2018-01-01
2018M01,Camping,Viajeros,La Rioja,TOTAL,1625,2018-01-01
2018M01,Camping,Viajeros,La Rioja,Residentes en Espańa,1402,2018-01-01
2018M01,Camping,Viajeros,La Rioja,No residentes en Espańa,223,2018-01-01
2018M01,Camping,Viajeros,Espańa,TOTAL,123538,2018-01-01
2018M01,Camping,Viajeros,Espańa,Residentes en Espańa,68000,2018-01-01
2018M01,Camping,Viajeros,Espańa,No residentes en Espańa,55538,2018-01-01
2018M01,Camping,Pernoctaciones,La Rioja,TOTAL,3518,2018-01-01
2018M01,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,3240,2018-01-01
2018M01,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,278,2018-01-01
2018M01,Camping,Pernoctaciones,Espańa,TOTAL,1087932,2018-01-01
2018M01,Camping,Pernoctaciones,Espańa,Residentes en Espańa,212882,2018-01-01
2018M01,Camping,Pernoctaciones,Espańa,No residentes en Espańa,875050,2018-01-01
2018M01,Turismo Rural,Viajeros,La Rioja,TOTAL,1195,2018-01-01
2018M01,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,1170,2018-01-01
2018M01,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,25,2018-01-01
2018M01,Turismo Rural,Viajeros,Espańa,TOTAL,139670,2018-01-01
2018M01,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,122354,2018-01-01
2018M01,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,17316,2018-01-01
2018M01,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,2258,2018-01-01
2018M01,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,2223,2018-01-01
2018M01,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,35,2018-01-01
2018M01,Turismo Rural,Pernoctaciones,Espańa,TOTAL,321955,2018-01-01
2018M01,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,245173,2018-01-01
2018M01,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,76782,2018-01-01
2018M01,Apartamentos,Viajeros,La Rioja,TOTAL,2006,2018-01-01
2018M01,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,1988,2018-01-01
2018M01,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,18,2018-01-01
2018M01,Apartamentos,Viajeros,Espańa,TOTAL,572883,2018-01-01
2018M01,Apartamentos,Viajeros,Espańa,Residentes en Espańa,162496,2018-01-01
2018M01,Apartamentos,Viajeros,Espańa,No residentes en Espańa,410387,2018-01-01
2018M01,Apartamentos,Pernoctaciones,La Rioja,TOTAL,5162,2018-01-01
2018M01,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,5131,2018-01-01
2018M01,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,31,2018-01-01
2018M01,Apartamentos,Pernoctaciones,Espańa,TOTAL,4106671,2018-01-01
2018M01,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,615723,2018-01-01
2018M01,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,3490948,2018-01-01
2018M01,Albergues,Viajeros,La Rioja,TOTAL,329,2018-01-01
2018M01,Albergues,Viajeros,La Rioja,Residentes en Espańa,319,2018-01-01
2018M01,Albergues,Viajeros,La Rioja,No residentes en Espańa,10,2018-01-01
2018M01,Albergues,Viajeros,Espańa,TOTAL,41801,2018-01-01
2018M01,Albergues,Viajeros,Espańa,Residentes en Espańa,26035,2018-01-01
2018M01,Albergues,Viajeros,Espańa,No residentes en Espańa,15766,2018-01-01
2018M01,Albergues,Pernoctaciones,La Rioja,TOTAL,460,2018-01-01
2018M01,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,450,2018-01-01
2018M01,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,10,2018-01-01
2018M01,Albergues,Pernoctaciones,Espańa,TOTAL,113283,2018-01-01
2018M01,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,72114,2018-01-01
2018M01,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,41169,2018-01-01
2018M02,TOTAL,Viajeros,La Rioja,TOTAL,38551,2018-02-01
2018M02,TOTAL,Viajeros,La Rioja,Residentes en Espańa,34628,2018-02-01
2018M02,TOTAL,Viajeros,La Rioja,No residentes en Espańa,3923,2018-02-01
2018M02,TOTAL,Viajeros,Espańa,TOTAL,6860919,2018-02-01
2018M02,TOTAL,Viajeros,Espańa,Residentes en Espańa,3704225,2018-02-01
2018M02,TOTAL,Viajeros,Espańa,No residentes en Espańa,3156694,2018-02-01
2018M02,TOTAL,Pernoctaciones,La Rioja,TOTAL,69421,2018-02-01
2018M02,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,61883,2018-02-01
2018M02,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,7538,2018-02-01
2018M02,TOTAL,Pernoctaciones,Espańa,TOTAL,22300131,2018-02-01
2018M02,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,7535797,2018-02-01
2018M02,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,14764334,2018-02-01
2018M02,HOTELES,Viajeros,La Rioja,TOTAL,31006,2018-02-01
2018M02,HOTELES,Viajeros,La Rioja,Residentes en Espańa,27875,2018-02-01
2018M02,HOTELES,Viajeros,La Rioja,No residentes en Espańa,3131,2018-02-01
2018M02,HOTELES,Viajeros,Espańa,TOTAL,5826145,2018-02-01
2018M02,HOTELES,Viajeros,Espańa,Residentes en Espańa,3208522,2018-02-01
2018M02,HOTELES,Viajeros,Espańa,No residentes en Espańa,2617623,2018-02-01
2018M02,HOTELES,Pernoctaciones,La Rioja,TOTAL,52887,2018-02-01
2018M02,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,46925,2018-02-01
2018M02,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,5962,2018-02-01
2018M02,HOTELES,Pernoctaciones,Espańa,TOTAL,16527859,2018-02-01
2018M02,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,6238722,2018-02-01
2018M02,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,10289137,2018-02-01
2018M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,7545,2018-02-01
2018M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,6753,2018-02-01
2018M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,792,2018-02-01
2018M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,1034774,2018-02-01
2018M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,495703,2018-02-01
2018M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,539071,2018-02-01
2018M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,16534,2018-02-01
2018M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,14958,2018-02-01
2018M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,1576,2018-02-01
2018M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,5772272,2018-02-01
2018M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,1297075,2018-02-01
2018M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,4475197,2018-02-01
2018M02,Camping,Viajeros,La Rioja,TOTAL,2160,2018-02-01
2018M02,Camping,Viajeros,La Rioja,Residentes en Espańa,1555,2018-02-01
2018M02,Camping,Viajeros,La Rioja,No residentes en Espańa,605,2018-02-01
2018M02,Camping,Viajeros,Espańa,TOTAL,150770,2018-02-01
2018M02,Camping,Viajeros,Espańa,Residentes en Espańa,88907,2018-02-01
2018M02,Camping,Viajeros,Espańa,No residentes en Espańa,61863,2018-02-01
2018M02,Camping,Pernoctaciones,La Rioja,TOTAL,4403,2018-02-01
2018M02,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,3447,2018-02-01
2018M02,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,956,2018-02-01
2018M02,Camping,Pernoctaciones,Espańa,TOTAL,1113666,2018-02-01
2018M02,Camping,Pernoctaciones,Espańa,Residentes en Espańa,226719,2018-02-01
2018M02,Camping,Pernoctaciones,Espańa,No residentes en Espańa,886947,2018-02-01
2018M02,Turismo Rural,Viajeros,La Rioja,TOTAL,1779,2018-02-01
2018M02,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,1724,2018-02-01
2018M02,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,55,2018-02-01
2018M02,Turismo Rural,Viajeros,Espańa,TOTAL,188874,2018-02-01
2018M02,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,165555,2018-02-01
2018M02,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,23319,2018-02-01
2018M02,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,3418,2018-02-01
2018M02,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,3288,2018-02-01
2018M02,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,130,2018-02-01
2018M02,Turismo Rural,Pernoctaciones,Espańa,TOTAL,419585,2018-02-01
2018M02,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,322464,2018-02-01
2018M02,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,97121,2018-02-01
2018M02,Apartamentos,Viajeros,La Rioja,TOTAL,2789,2018-02-01
2018M02,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,2686,2018-02-01
2018M02,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,103,2018-02-01
2018M02,Apartamentos,Viajeros,Espańa,TOTAL,632829,2018-02-01
2018M02,Apartamentos,Viajeros,Espańa,Residentes en Espańa,198534,2018-02-01
2018M02,Apartamentos,Viajeros,Espańa,No residentes en Espańa,434295,2018-02-01
2018M02,Apartamentos,Pernoctaciones,La Rioja,TOTAL,7460,2018-02-01
2018M02,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,7048,2018-02-01
2018M02,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,412,2018-02-01
2018M02,Apartamentos,Pernoctaciones,Espańa,TOTAL,4089161,2018-02-01
2018M02,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,648003,2018-02-01
2018M02,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,3441158,2018-02-01
2018M02,Albergues,Viajeros,La Rioja,TOTAL,817,2018-02-01
2018M02,Albergues,Viajeros,La Rioja,Residentes en Espańa,788,2018-02-01
2018M02,Albergues,Viajeros,La Rioja,No residentes en Espańa,29,2018-02-01
2018M02,Albergues,Viajeros,Espańa,TOTAL,62301,2018-02-01
2018M02,Albergues,Viajeros,Espańa,Residentes en Espańa,42707,2018-02-01
2018M02,Albergues,Viajeros,Espańa,No residentes en Espańa,19594,2018-02-01
2018M02,Albergues,Pernoctaciones,La Rioja,TOTAL,1253,2018-02-01
2018M02,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,1175,2018-02-01
2018M02,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,78,2018-02-01
2018M02,Albergues,Pernoctaciones,Espańa,TOTAL,149860,2018-02-01
2018M02,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,99889,2018-02-01
2018M02,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,49971,2018-02-01
2018M03,TOTAL,Viajeros,La Rioja,TOTAL,58229,2018-03-01
2018M03,TOTAL,Viajeros,La Rioja,Residentes en Espańa,51038,2018-03-01
2018M03,TOTAL,Viajeros,La Rioja,No residentes en Espańa,7191,2018-03-01
2018M03,TOTAL,Viajeros,Espańa,TOTAL,9195525,2018-03-01
2018M03,TOTAL,Viajeros,Espańa,Residentes en Espańa,5123451,2018-03-01
2018M03,TOTAL,Viajeros,Espańa,No residentes en Espańa,4072074,2018-03-01
2018M03,TOTAL,Pernoctaciones,La Rioja,TOTAL,118032,2018-03-01
2018M03,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,103900,2018-03-01
2018M03,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,14132,2018-03-01
2018M03,TOTAL,Pernoctaciones,Espańa,TOTAL,29696263,2018-03-01
2018M03,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,11797909,2018-03-01
2018M03,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,17898354,2018-03-01
2018M03,HOTELES,Viajeros,La Rioja,TOTAL,41655,2018-03-01
2018M03,HOTELES,Viajeros,La Rioja,Residentes en Espańa,36308,2018-03-01
2018M03,HOTELES,Viajeros,La Rioja,No residentes en Espańa,5347,2018-03-01
2018M03,HOTELES,Viajeros,Espańa,TOTAL,7532288,2018-03-01
2018M03,HOTELES,Viajeros,Espańa,Residentes en Espańa,4136756,2018-03-01
2018M03,HOTELES,Viajeros,Espańa,No residentes en Espańa,3395532,2018-03-01
2018M03,HOTELES,Pernoctaciones,La Rioja,TOTAL,76384,2018-03-01
2018M03,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,65636,2018-03-01
2018M03,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,10748,2018-03-01
2018M03,HOTELES,Pernoctaciones,Espańa,TOTAL,21918931,2018-03-01
2018M03,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,8972022,2018-03-01
2018M03,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,12946909,2018-03-01
2018M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,16574,2018-03-01
2018M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,14730,2018-03-01
2018M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,1844,2018-03-01
2018M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,1663237,2018-03-01
2018M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,986695,2018-03-01
2018M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,676542,2018-03-01
2018M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,41648,2018-03-01
2018M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,38264,2018-03-01
2018M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,3384,2018-03-01
2018M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,7777332,2018-03-01
2018M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,2825887,2018-03-01
2018M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,4951445,2018-03-01
2018M03,Camping,Viajeros,La Rioja,TOTAL,8279,2018-03-01
2018M03,Camping,Viajeros,La Rioja,Residentes en Espańa,6856,2018-03-01
2018M03,Camping,Viajeros,La Rioja,No residentes en Espańa,1423,2018-03-01
2018M03,Camping,Viajeros,Espańa,TOTAL,417647,2018-03-01
2018M03,Camping,Viajeros,Espańa,Residentes en Espańa,309192,2018-03-01
2018M03,Camping,Viajeros,Espańa,No residentes en Espańa,108455,2018-03-01
2018M03,Camping,Pernoctaciones,La Rioja,TOTAL,22264,2018-03-01
2018M03,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,19601,2018-03-01
2018M03,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,2663,2018-03-01
2018M03,Camping,Pernoctaciones,Espańa,TOTAL,1894500,2018-03-01
2018M03,Camping,Pernoctaciones,Espańa,Residentes en Espańa,926348,2018-03-01
2018M03,Camping,Pernoctaciones,Espańa,No residentes en Espańa,968152,2018-03-01
2018M03,Turismo Rural,Viajeros,La Rioja,TOTAL,3292,2018-03-01
2018M03,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,3203,2018-03-01
2018M03,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,89,2018-03-01
2018M03,Turismo Rural,Viajeros,Espańa,TOTAL,327077,2018-03-01
2018M03,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,286691,2018-03-01
2018M03,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,40386,2018-03-01
2018M03,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,8036,2018-03-01
2018M03,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,7852,2018-03-01
2018M03,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,184,2018-03-01
2018M03,Turismo Rural,Pernoctaciones,Espańa,TOTAL,823845,2018-03-01
2018M03,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,671497,2018-03-01
2018M03,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,152348,2018-03-01
2018M03,Apartamentos,Viajeros,La Rioja,TOTAL,3494,2018-03-01
2018M03,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,3351,2018-03-01
2018M03,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,143,2018-03-01
2018M03,Apartamentos,Viajeros,Espańa,TOTAL,814768,2018-03-01
2018M03,Apartamentos,Viajeros,Espańa,Residentes en Espańa,312809,2018-03-01
2018M03,Apartamentos,Viajeros,Espańa,No residentes en Espańa,501959,2018-03-01
2018M03,Apartamentos,Pernoctaciones,La Rioja,TOTAL,9081,2018-03-01
2018M03,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,8868,2018-03-01
2018M03,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,213,2018-03-01
2018M03,Apartamentos,Pernoctaciones,Espańa,TOTAL,4822515,2018-03-01
2018M03,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,1057124,2018-03-01
2018M03,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,3765391,2018-03-01
2018M03,Albergues,Viajeros,La Rioja,TOTAL,1509,2018-03-01
2018M03,Albergues,Viajeros,La Rioja,Residentes en Espańa,1320,2018-03-01
2018M03,Albergues,Viajeros,La Rioja,No residentes en Espańa,189,2018-03-01
2018M03,Albergues,Viajeros,Espańa,TOTAL,103745,2018-03-01
2018M03,Albergues,Viajeros,Espańa,Residentes en Espańa,78003,2018-03-01
2018M03,Albergues,Viajeros,Espańa,No residentes en Espańa,25742,2018-03-01
2018M03,Albergues,Pernoctaciones,La Rioja,TOTAL,2267,2018-03-01
2018M03,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,1943,2018-03-01
2018M03,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,324,2018-03-01
2018M03,Albergues,Pernoctaciones,Espańa,TOTAL,236472,2018-03-01
2018M03,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,170918,2018-03-01
2018M03,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,65554,2018-03-01
2018M04,TOTAL,Viajeros,La Rioja,TOTAL,61616,2018-04-01
2018M04,TOTAL,Viajeros,La Rioja,Residentes en Espańa,49261,2018-04-01
2018M04,TOTAL,Viajeros,La Rioja,No residentes en Espańa,12355,2018-04-01
