Periodo,Tipo de establecimiento,CCAA,DATA,Fecha
2024M01,Albergues,Espańa,22.80,2024-01-01
2024M02,Hoteles,La Rioja,17.30,2024-02-01
2024M02,Hoteles,Espańa,28.40,2024-02-01
2024M02,Camping,La Rioja,29.90,2024-02-01
2024M02,Camping,Espańa,63.50,2024-02-01
2024M02,Turismo Rural,La Rioja,19.10,2024-02-01
2024M02,Turismo Rural,Espańa,23.20,2024-02-01
2024M02,Apartamentos,La Rioja,25.30,2024-02-01
2024M02,Apartamentos,Espańa,55.60,2024-02-01
2024M02,Albergues,La Rioja,13.90,2024-02-01
2024M02,Albergues,Espańa,22.90,2024-02-01
2024M03,Hoteles,La Rioja,17.40,2024-03-01
2024M03,Hoteles,Espańa,2.90,2024-03-01
2024M03,Camping,La Rioja,26.30,2024-03-01
2024M03,Camping,Espańa,43.20,2024-03-01
2024M03,Turismo Rural,La Rioja,25.60,2024-03-01
2024M03,Turismo Rural,Espańa,25.50,2024-03-01
2024M03,Apartamentos,La Rioja,23.30,2024-03-01
2024M03,Apartamentos,Espańa,50.30,2024-03-01
2024M03,Albergues,La Rioja,13.30,2024-03-01
2024M03,Albergues,Espańa,19.70,2024-03-01
