Periodo,Municipio,Indicador,Categoría,DATA
2018-04-01,Logrońo,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,52.02
2018-04-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2018-04-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,20.89
2018-04-01,Logrońo,Ingreso por habitación disponible (RevPAR),1 estrella de plata,10.85
2018-04-01,Haro,Facturación media por cada habitación ocupada (ADR),TOTAL,62.57
2018-04-01,Haro,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2018-04-01,Haro,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2018-04-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2018-04-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2018-04-01,Haro,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2018-04-01,Haro,Ingreso por habitación disponible (RevPAR),TOTAL,40.82
2018-04-01,Haro,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2018-04-01,Haro,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2018-04-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2018-04-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2018-04-01,Haro,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2018-04-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),TOTAL,70.0
2018-04-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2018-04-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2018-04-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2018-04-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2018-04-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2018-04-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),TOTAL,28.13
2018-04-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2018-04-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2018-04-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2018-04-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2018-04-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2018-05-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),TOTAL,63.72
2018-05-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,83.01
2018-05-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,61.35
2018-05-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,50.46
2018-05-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.93
2018-05-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,33.22
2018-05-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),TOTAL,35.29
2018-05-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,49.52
2018-05-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,42.91
2018-05-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,13.02
2018-05-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,15.48
2018-05-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),1 estrella de plata,10.92
2018-05-01,Calahorra,Facturación media por cada habitación ocupada (ADR),TOTAL,58.3
2018-05-01,Calahorra,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2018-05-01,Calahorra,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2018-05-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2018-05-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2018-05-01,Calahorra,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2018-05-01,Calahorra,Ingreso por habitación disponible (RevPAR),TOTAL,33.98
2018-05-01,Calahorra,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2018-05-01,Calahorra,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2018-05-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2018-05-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2018-05-01,Calahorra,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2018-05-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2018-05-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2018-05-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2018-05-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2018-05-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2018-05-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2018-05-01,Ezcaray,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2018-05-01,Ezcaray,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2018-05-01,Ezcaray,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2018-05-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2018-05-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2018-05-01,Ezcaray,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2018-05-01,Logrońo,Facturación media por cada habitación ocupada (ADR),TOTAL,65.88
2018-05-01,Logrońo,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,72.03
2018-05-01,Logrońo,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,66.3
2018-05-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2018-05-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,45.65
2018-05-01,Logrońo,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,35.84
2018-05-01,Logrońo,Ingreso por habitación disponible (RevPAR),TOTAL,45.02
2018-05-01,Logrońo,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,48.22
2018-05-01,Logrońo,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,54.54
2018-05-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2018-05-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,13.39
2018-05-01,Logrońo,Ingreso por habitación disponible (RevPAR),1 estrella de plata,11.73
2018-05-01,Haro,Facturación media por cada habitación ocupada (ADR),TOTAL,61.17
2018-05-01,Haro,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2018-05-01,Haro,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2018-05-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2018-05-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2018-05-01,Haro,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2018-05-01,Haro,Ingreso por habitación disponible (RevPAR),TOTAL,39.65
2018-05-01,Haro,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2018-05-01,Haro,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2018-05-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2018-05-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2018-05-01,Haro,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2018-05-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),TOTAL,72.05
2018-05-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2018-05-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2018-05-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2018-05-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2018-05-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2018-05-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),TOTAL,41.07
2018-05-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2018-05-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2018-05-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2018-05-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2018-05-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2018-06-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),TOTAL,63.15
2018-06-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,76.78
2018-06-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,61.81
2018-06-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,52.64
2018-06-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,42.49
2018-06-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,34.91
2018-06-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),TOTAL,35.29
2018-06-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,48.14
2018-06-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.01
2018-06-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,14.76
2018-06-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,14.26
2018-06-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),1 estrella de plata,8.34
2018-06-01,Calahorra,Facturación media por cada habitación ocupada (ADR),TOTAL,56.93
2018-06-01,Calahorra,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2018-06-01,Calahorra,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2018-06-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2018-06-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2018-06-01,Calahorra,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2018-06-01,Calahorra,Ingreso por habitación disponible (RevPAR),TOTAL,35.53
2018-06-01,Calahorra,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2018-06-01,Calahorra,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2018-06-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2018-06-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2018-06-01,Calahorra,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2018-06-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2018-06-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2018-06-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2018-06-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2018-06-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2018-06-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2018-06-01,Ezcaray,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2018-06-01,Ezcaray,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2018-06-01,Ezcaray,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2018-06-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2018-06-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2018-06-01,Ezcaray,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2018-06-01,Logrońo,Facturación media por cada habitación ocupada (ADR),TOTAL,63.9
2018-06-01,Logrońo,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,67.11
2018-06-01,Logrońo,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,66.43
2018-06-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2018-06-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.68
2018-06-01,Logrońo,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2018-06-01,Logrońo,Ingreso por habitación disponible (RevPAR),TOTAL,44.32
2018-06-01,Logrońo,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,45.53
2018-06-01,Logrońo,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,54.42
2018-06-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2018-06-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,13.12
2018-06-01,Logrońo,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2018-06-01,Haro,Facturación media por cada habitación ocupada (ADR),TOTAL,62.3
2018-06-01,Haro,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2018-06-01,Haro,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2018-06-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2018-06-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2018-06-01,Haro,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2018-06-01,Haro,Ingreso por habitación disponible (RevPAR),TOTAL,40.56
2018-06-01,Haro,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2018-06-01,Haro,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2018-06-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2018-06-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2018-06-01,Haro,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
