Periodo,Categoría,DATA
2023M07,2 y 3 estrellas de plata,98.28
2023M07,1 estrella de plata,112.66
2023M07,2 estrellas de oro,107.76
2023M08,TOTAL,111.84
2023M08,4 estrellas de oro,108
2023M08,3 estrellas de oro,113.85
2023M08,1 estrella de oro,103.46
2023M08,2 y 3 estrellas de plata,110.69
2023M08,1 estrella de plata,115.92
2023M08,2 estrellas de oro,129.22
2023M09,TOTAL,113.25
2023M09,4 estrellas de oro,116.38
2023M09,3 estrellas de oro,113.16
2023M09,1 estrella de oro,129.53
2023M09,2 y 3 estrellas de plata,103.7
2023M09,1 estrella de plata,104.28
2023M09,2 estrellas de oro,123.8
2023M10,TOTAL,115.48
2023M10,4 estrellas de oro,123.67
2023M10,3 estrellas de oro,111.99
2023M10,1 estrella de oro,104.29
2023M10,2 y 3 estrellas de plata,100.98
2023M10,1 estrella de plata,107.35
2023M10,2 estrellas de oro,118.57
2023M11,TOTAL,107.79
2023M11,4 estrellas de oro,109.41
2023M11,3 estrellas de oro,108.09
2023M11,1 estrella de oro,111.47
2023M11,2 y 3 estrellas de plata,110.84
2023M11,1 estrella de plata,98.01
2023M11,2 estrellas de oro,107.7
2023M12,TOTAL,102.84
2023M12,4 estrellas de oro,107.26
2023M12,3 estrellas de oro,106.91
2023M12,1 estrella de oro,118.17
2023M12,2 y 3 estrellas de plata,85.51
2023M12,1 estrella de plata,110.95
2023M12,2 estrellas de oro,141.78
2024M01,TOTAL,102.82
2024M01,4 estrellas de oro,106.13
2024M01,3 estrellas de oro,100.53
2024M01,1 estrella de oro,121.57
2024M01,2 y 3 estrellas de plata,119.86
2024M01,1 estrella de plata,
2024M01,2 estrellas de oro,
2024M02,TOTAL,101.37
2024M02,4 estrellas de oro,112.89
2024M02,3 estrellas de oro,103.89
2024M02,1 estrella de oro,129.01
2024M02,2 y 3 estrellas de plata,117.71
2024M02,1 estrella de plata,82.69
2024M02,2 estrellas de oro,
