Municipio,Categoría turística,Indicador,Periodo,DATA
Anguciana,Total restaurantes,Establecimientos,2024,0
Anguciana,Total restaurantes,Plazas,2019,0
Anguciana,Total restaurantes,Plazas,2020,0
Anguciana,Total restaurantes,Plazas,2021,0
Anguciana,Total restaurantes,Plazas,2022,0
Anguciana,Total restaurantes,Plazas,2023,0
Anguciana,Total restaurantes,Plazas,2024,0
Anguciana,- De los cuales en bodega,Establecimientos,2019,0
Anguciana,- De los cuales en bodega,Establecimientos,2020,0
Anguciana,- De los cuales en bodega,Establecimientos,2021,0
Anguciana,- De los cuales en bodega,Establecimientos,2022,0
Anguciana,- De los cuales en bodega,Establecimientos,2023,0
Anguciana,- De los cuales en bodega,Establecimientos,2024,0
Anguciana,- De los cuales en bodega,Plazas,2019,0
Anguciana,- De los cuales en bodega,Plazas,2020,0
Anguciana,- De los cuales en bodega,Plazas,2021,0
Anguciana,- De los cuales en bodega,Plazas,2022,0
Anguciana,- De los cuales en bodega,Plazas,2023,0
Anguciana,- De los cuales en bodega,Plazas,2024,0
Anguiano,Total restaurantes,Establecimientos,2019,4
Anguiano,Total restaurantes,Establecimientos,2020,4
Anguiano,Total restaurantes,Establecimientos,2021,4
Anguiano,Total restaurantes,Establecimientos,2022,4
Anguiano,Total restaurantes,Establecimientos,2023,4
Anguiano,Total restaurantes,Establecimientos,2024,4
Anguiano,Total restaurantes,Plazas,2019,278
Anguiano,Total restaurantes,Plazas,2020,278
Anguiano,Total restaurantes,Plazas,2021,278
Anguiano,Total restaurantes,Plazas,2022,278
Anguiano,Total restaurantes,Plazas,2023,278
Anguiano,Total restaurantes,Plazas,2024,278
Anguiano,- De los cuales en bodega,Establecimientos,2019,0
Anguiano,- De los cuales en bodega,Establecimientos,2020,0
Anguiano,- De los cuales en bodega,Establecimientos,2021,0
Anguiano,- De los cuales en bodega,Establecimientos,2022,0
Anguiano,- De los cuales en bodega,Establecimientos,2023,0
Anguiano,- De los cuales en bodega,Establecimientos,2024,0
Anguiano,- De los cuales en bodega,Plazas,2019,0
Anguiano,- De los cuales en bodega,Plazas,2020,0
Anguiano,- De los cuales en bodega,Plazas,2021,0
Anguiano,- De los cuales en bodega,Plazas,2022,0
Anguiano,- De los cuales en bodega,Plazas,2023,0
Anguiano,- De los cuales en bodega,Plazas,2024,0
Arenzana de Abajo,Total restaurantes,Establecimientos,2019,0
Arenzana de Abajo,Total restaurantes,Establecimientos,2020,0
Arenzana de Abajo,Total restaurantes,Establecimientos,2021,0
Arenzana de Abajo,Total restaurantes,Establecimientos,2022,0
Arenzana de Abajo,Total restaurantes,Establecimientos,2023,0
Arenzana de Abajo,Total restaurantes,Establecimientos,2024,0
Arenzana de Abajo,Total restaurantes,Plazas,2019,0
Arenzana de Abajo,Total restaurantes,Plazas,2020,0
Arenzana de Abajo,Total restaurantes,Plazas,2021,0
Arenzana de Abajo,Total restaurantes,Plazas,2022,0
Arenzana de Abajo,Total restaurantes,Plazas,2023,0
Arenzana de Abajo,Total restaurantes,Plazas,2024,0
Arenzana de Abajo,- De los cuales en bodega,Establecimientos,2019,0
Arenzana de Abajo,- De los cuales en bodega,Establecimientos,2020,0
Arenzana de Abajo,- De los cuales en bodega,Establecimientos,2021,0
Arenzana de Abajo,- De los cuales en bodega,Establecimientos,2022,0
Arenzana de Abajo,- De los cuales en bodega,Establecimientos,2023,0
Arenzana de Abajo,- De los cuales en bodega,Establecimientos,2024,0
Arenzana de Abajo,- De los cuales en bodega,Plazas,2019,0
Arenzana de Abajo,- De los cuales en bodega,Plazas,2020,0
Arenzana de Abajo,- De los cuales en bodega,Plazas,2021,0
Arenzana de Abajo,- De los cuales en bodega,Plazas,2022,0
Arenzana de Abajo,- De los cuales en bodega,Plazas,2023,0
Arenzana de Abajo,- De los cuales en bodega,Plazas,2024,0
Arenzana de Arriba,Total restaurantes,Establecimientos,2019,0
Arenzana de Arriba,Total restaurantes,Establecimientos,2020,0
Arenzana de Arriba,Total restaurantes,Establecimientos,2021,0
Arenzana de Arriba,Total restaurantes,Establecimientos,2022,0
Arenzana de Arriba,Total restaurantes,Establecimientos,2023,0
Arenzana de Arriba,Total restaurantes,Establecimientos,2024,0
Arenzana de Arriba,Total restaurantes,Plazas,2019,0
Arenzana de Arriba,Total restaurantes,Plazas,2020,0
Arenzana de Arriba,Total restaurantes,Plazas,2021,0
Arenzana de Arriba,Total restaurantes,Plazas,2022,0
Arenzana de Arriba,Total restaurantes,Plazas,2023,0
Arenzana de Arriba,Total restaurantes,Plazas,2024,0
Arenzana de Arriba,- De los cuales en bodega,Establecimientos,2019,0
Arenzana de Arriba,- De los cuales en bodega,Establecimientos,2020,0
Arenzana de Arriba,- De los cuales en bodega,Establecimientos,2021,0
Arenzana de Arriba,- De los cuales en bodega,Establecimientos,2022,0
Arenzana de Arriba,- De los cuales en bodega,Establecimientos,2023,0
Arenzana de Arriba,- De los cuales en bodega,Establecimientos,2024,0
Arenzana de Arriba,- De los cuales en bodega,Plazas,2019,0
Arenzana de Arriba,- De los cuales en bodega,Plazas,2020,0
Arenzana de Arriba,- De los cuales en bodega,Plazas,2021,0
Arenzana de Arriba,- De los cuales en bodega,Plazas,2022,0
Arenzana de Arriba,- De los cuales en bodega,Plazas,2023,0
Arenzana de Arriba,- De los cuales en bodega,Plazas,2024,0
Arnedillo,Total restaurantes,Establecimientos,2019,7
Arnedillo,Total restaurantes,Establecimientos,2020,5
Arnedillo,Total restaurantes,Establecimientos,2021,5
Arnedillo,Total restaurantes,Establecimientos,2022,5
Arnedillo,Total restaurantes,Establecimientos,2023,5
Arnedillo,Total restaurantes,Establecimientos,2024,5
Arnedillo,Total restaurantes,Plazas,2019,602
Arnedillo,Total restaurantes,Plazas,2020,513
Arnedillo,Total restaurantes,Plazas,2021,513
Arnedillo,Total restaurantes,Plazas,2022,513
Arnedillo,Total restaurantes,Plazas,2023,513
Arnedillo,Total restaurantes,Plazas,2024,513
Arnedillo,- De los cuales en bodega,Establecimientos,2019,0
Arnedillo,- De los cuales en bodega,Establecimientos,2020,0
Arnedillo,- De los cuales en bodega,Establecimientos,2021,0
Arnedillo,- De los cuales en bodega,Establecimientos,2022,0
Arnedillo,- De los cuales en bodega,Establecimientos,2023,0
Arnedillo,- De los cuales en bodega,Establecimientos,2024,0
Arnedillo,- De los cuales en bodega,Plazas,2019,0
Arnedillo,- De los cuales en bodega,Plazas,2020,0
Arnedillo,- De los cuales en bodega,Plazas,2021,0
Arnedillo,- De los cuales en bodega,Plazas,2022,0
Arnedillo,- De los cuales en bodega,Plazas,2023,0
Arnedillo,- De los cuales en bodega,Plazas,2024,0
Arnedo,Total restaurantes,Establecimientos,2019,10
Arnedo,Total restaurantes,Establecimientos,2020,10
Arnedo,Total restaurantes,Establecimientos,2021,10
Arnedo,Total restaurantes,Establecimientos,2022,10
Arnedo,Total restaurantes,Establecimientos,2023,10
Arnedo,Total restaurantes,Establecimientos,2024,10
Arnedo,Total restaurantes,Plazas,2019,600
Arnedo,Total restaurantes,Plazas,2020,652
Arnedo,Total restaurantes,Plazas,2021,652
Arnedo,Total restaurantes,Plazas,2022,652
Arnedo,Total restaurantes,Plazas,2023,652
Arnedo,Total restaurantes,Plazas,2024,652
Arnedo,- De los cuales en bodega,Establecimientos,2019,0
Arnedo,- De los cuales en bodega,Establecimientos,2020,0
Arnedo,- De los cuales en bodega,Establecimientos,2021,0
Arnedo,- De los cuales en bodega,Establecimientos,2022,0
Arnedo,- De los cuales en bodega,Establecimientos,2023,0
Arnedo,- De los cuales en bodega,Establecimientos,2024,0
Arnedo,- De los cuales en bodega,Plazas,2019,0
Arnedo,- De los cuales en bodega,Plazas,2020,0
Arnedo,- De los cuales en bodega,Plazas,2021,0
Arnedo,- De los cuales en bodega,Plazas,2022,0
Arnedo,- De los cuales en bodega,Plazas,2023,0
Arnedo,- De los cuales en bodega,Plazas,2024,0
Arrúbal,Total restaurantes,Establecimientos,2019,2
Arrúbal,Total restaurantes,Establecimientos,2020,1
Arrúbal,Total restaurantes,Establecimientos,2021,1
Arrúbal,Total restaurantes,Establecimientos,2022,1
Arrúbal,Total restaurantes,Establecimientos,2023,1
Arrúbal,Total restaurantes,Establecimientos,2024,1
Arrúbal,Total restaurantes,Plazas,2019,86
Arrúbal,Total restaurantes,Plazas,2020,52
Arrúbal,Total restaurantes,Plazas,2021,52
Arrúbal,Total restaurantes,Plazas,2022,52
Arrúbal,Total restaurantes,Plazas,2023,52
Arrúbal,Total restaurantes,Plazas,2024,52
Arrúbal,- De los cuales en bodega,Establecimientos,2019,0
Arrúbal,- De los cuales en bodega,Establecimientos,2020,0
Arrúbal,- De los cuales en bodega,Establecimientos,2021,0
Arrúbal,- De los cuales en bodega,Establecimientos,2022,0
Arrúbal,- De los cuales en bodega,Establecimientos,2023,0
Arrúbal,- De los cuales en bodega,Establecimientos,2024,0
Arrúbal,- De los cuales en bodega,Plazas,2019,0
Arrúbal,- De los cuales en bodega,Plazas,2020,0
Arrúbal,- De los cuales en bodega,Plazas,2021,0
Arrúbal,- De los cuales en bodega,Plazas,2022,0
Arrúbal,- De los cuales en bodega,Plazas,2023,0
Arrúbal,- De los cuales en bodega,Plazas,2024,0
Ausejo,Total restaurantes,Establecimientos,2019,0
Ausejo,Total restaurantes,Establecimientos,2020,0
Ausejo,Total restaurantes,Establecimientos,2021,0
Ausejo,Total restaurantes,Establecimientos,2022,0
Ausejo,Total restaurantes,Establecimientos,2023,0
Ausejo,Total restaurantes,Establecimientos,2024,0
